,reviews,Date,Score
73,你說登入問題已修復。但還是無法開啟遊戲啊~連續兩次更新後遊戲都無法開啟~就算砍掉重灌也是一樣..第一次更新後無法開啟.你們工程師有補救辦法~怎麼第二次的更新無法開啟遊戲你們的補救辦法怎麼還沒搞出來~=.=真的很無言嘞~~你說去粉絲團我去了也是沒看到補救辦法啊~耍我啊~~,2018年9月27日,2
74,可以出個等級區域嗎 （1-20）（21-30）（31-40）（41-50）不然高等級都配對到底等級的跟本玩不下去 如果又配到不配合的玩家那就更玩不下去 。,2018年10月19日,1
75,回鍋後 雖然之前外掛導致人數流失 但目前已鮮少外掛出現 因此改為五顆星 官方加油,2018年11月18日,5
76,遊戲平衡沒有改好 這遊戲遲早會倒 等級差這麼多 還想要其他新手加入來玩？,2018年10月27日,2
77,今天開始我自己的網路無法進路，都更新到一半寫網路異常，可是我的網路明明都很正常啊！要開WlFl才可以，不過打沒幾場就當機是哪招啊！(^_-),2018年10月16日,3
78,可以传球吗 一直按了都不传 就算有传 也他们两个传 就死不给我 什么意思 你们自己玩啦,2018年10月30日,1
79,衝啥小 天梯配對一堆新手給我是要打三小，每次都配一堆爛的，別人都黃金3到底會不會配啊，糞遊戲,2018年11月5日,2
80,連這款遊戲都有外掛 我很不愛外掛 害我想好好玩個遊戲也不行 能趕緊用好嗎？ 要不然我要刪掉這款遊戲了哦！,2018年10月31日,1
81,78根本就沒要買 王者訓練包 3690 請還我3690鑽石 爛遊戲 故意設計在右下角 78,2018年11月23日,1
82,天梯模式 銀牌只能遇到銀牌隊友對手 若金牌也只能遇到金牌對手與隊友 每次都匹配到低好幾階隊友 根本遊戲1vs5,2018年11月7日,2
83,你們到底在幹嘛？？？小喬三個星期出兩次，其他得後都要廢掉了嗎？？那為什麼不一直放在退役區，還是小喬太多人買你們要賺台幣？？？,2018年10月11日,1
84,為何左天儲存VIP特權怎麼沒有呢可是有扣款呢，想說沒儲存成功在儲存一次還是沒有一樣有扣款,2018年9月22日,3
85,永遠都不會改進 想玩得請三思 我只能說爛 我不可能會在玩了 朋友也是一樣說爛,2018年10月23日,1
86,電腦改成這樣，要它傳傳球不傳球，拿著球死命跑，不然就是跟其他電腦互傳，這樣生涯就都不用打了啊！🙄😑😠😡,2018年11月1日,1
87,我只是第一次玩還不太會就有人說我消極比賽籃球點數被扣五點一氣之下就刪了我再也不會玩這爛遊戲,2018年12月15日,1
88,配兩個電腦打三個玩家就算了，電腦還改的死不傳球，到底是3vs3還是1vs5，可以把電腦改回來嗎？,2018年9月29日,4
89,"好玩 但屁孩很多 檢舉了也沒用 我可以舉例兩個 經常看到的屁孩 ID 安城湯麵,真的很喜歡讓你輸 這兩個低能兒 希望你們可以抓",2018年10月19日,4
90,非常好玩但是生崖當機不給我獎勵希望以後出暗或光的雷貝塔和暗或光的萊斯利或出影子籃球圓的角色,2018年12月11日,5
91,我vip的頭像框突然不見請求該善 帳howie0102 密970102快該善還有外掛太多了。突然自鎖帳 不解？ 不解？帳howie0102 密970102伺服器夢想領域,2018年10月31日,2
92,更新後訊號滿格卻一直說網路不穩登不進去，還有進遊戲後按鍵還消失無法進行遊戲 難道還不改善嗎？,2018年11月9日,3
93,每日任務降低一點標準好嗎？ 技術不好沒人要組隊，領不到第五個盒子,2018年10月7日,3
94,測試正常，測試正常！請問哪裡正常了 一堆無法登入的 一堆登進去當機被扣球品值無法玩的 難道你們處理方式是放著爛嗎！？也不講清楚 一點誠意也沒有,2018年10月17日,1
95,每次更新都會跳到一個白色畫面，刪掉再下載就可以用了，但要更新時還是會跳到白色的畫面，啊每次一直重複這個動作很煩，可以改進嗎？,2018年12月1日,1
96,很誇張誒。。不屈 我都特寫了 一直沒進是怎樣？乾 爾且現在不屈機率跟命中機率被改這麼低那 這技能還有用嘛？,2018年11月22日,1
97,匹配很爛，說什麼公平，對面3個50等，我們這邊三個新手，打屁哦,2018年11月3日,1
98,這遊戲真白癡，對方輸球不爽舉報你，就能讓你沒獎勵拿，幹死大陸遊戲，我下次輸每場都 舉報消極 好了,2018年11月9日,1
99,說我在遊戲有消嫉的行為扣我球品質-5是怎樣我不也正常在玩嗎也沒外掛啊不懂,2018年11月13日,1
100,"為什麼,我的211顆寶石玩了一場就只有11!?!!我朋友超不開心他也玩了一場,然後他課金課了的四千幾顆寶石也沒有了。 我的名字:哲理 我朋友的名字:希涼",2018年11月21日,2
101,不要玩了大家感快刪遊對Svip有特權勸勸大家別玩了,2018年11月7日,1
102,請問能不能弄個檢舉系統，不然常常遇到一些擺爛的豬隊友實在很難玩,2018年12月6日,5
103,一直跳出去頁面很煩欸還有每次跳到頁面重登遊戲在郵件裡一直收到扣分什麼的很煩,2018年10月14日,3
104,今天更新 說網路異常，無法更新網路4G慢格，切換wifi 登入很慢，成功登入後 切換會自己網路，又說要更新一次，然後又下載更新失敗,2018年10月16日,1
105,儲值SVIP2次少給一次現在系統還是顯現40天而不是80天,2018年10月18日,3
106,我用blue stacks 3 模擬器 為何白螢幕都進不去? 【主程式有在內部儲存空間】,2018年11月23日,1
107,玩很多久了~其實我很期待會加入NBA腳色跟5V5全場的模式,2018年11月9日,5
108,爛透了，單排開五場四場是白畫面，一直被扣球品降排，問題都不會解決。,2018年10月18日,1
109,幹花了很多金幣不給我中游泳套裝反而給我飲料大的幹虧本白白花了很多金幣幹,2018年11月27日,1
110,什麼爛遊戲我們這隊都十幾等對面都三四十等爛遊戲爛配對不會再推薦,2018年12月6日,3
111,不能有連假就讓我們選五選一角色如果可以我會給五星,2018年11月16日,3
112,我希望快點出風炎小明 我一直在等 但都沒等到 我希望出在簽約那,2018年9月30日,5
113,FB-吳昇鴻 伺服器-熱血街頭 昨天更新後用臉書登入登不進去,2018年12月5日,3
114,網路 無言 卡卡的 鑽石高的腳色也沒用 網路才是重點,2018年10月14日,1
115,到底能不能支援一下用mycard之類的點卡儲值啊，儲值系統真是有夠不方便,2018年11月24日,2
116,我為什麼進入程式就變黑屏然後自己跳出來 還是很好玩,2018年10月7日,5
117,"APP STORE搜尋不到本遊戲是怎麼一回事,nox模擬器也不能玩",2018年10月12日,1
118,自己的網路很正常，可是更新都失敗，手機也沒問題，什麼時候才可以修好？（修好再給5星,2018年10月27日,5
119,遊戲一直閃退我又被扣分數是怎樣啊,2018年10月8日,1
120,一堆騙錢角色，玩來玩去只會遇到幾隻固定角色，素質差太多,2018年10月10日,1
121,想問facebook帳戶登入可以轉為己遊戲通行證帳戶模式登入嗎？,2018年10月26日,4
122,批配到低等隊友是怎樣擺明就想讓我掉球啊,2018年11月28日,1
123,爛遊戲 對手等級差那麼多 當新手玩家都白痴嗎,2018年11月30日,1
124,根本不能玩連按都打不開,2018年9月22日,1
125,可以多個 遊戲全部人物角色的總覽 查看全部角色的技能資訊,2018年9月21日,4
126,為什麼下載更新失敗 快點解決可以嗎 網路滿格 說網路不穩,2018年10月16日,3
127,不能更新，一直顯示下載更新失敗 重新下載也一樣，手機空間也還有很多，麻煩處理一下,2018年10月16日,1
128,下載更新說網路有問題 不能玩 是有沒有要處理啊,2018年10月17日,1
129,網路正常 老是畫面當掉.跑網路不穩 就這樣白白被扣球品,2018年10月17日,2
130,你說的方法都試過還是不能,2018年10月24日,3
131,設定的介面很爛，伺服器很爛，公司無任何改進態度很爛，網路連線超爛,2018年10月25日,1
132,我突然登不進去 畫面一直都是白的 怎麼辦?,2018年9月23日,3
133,拜託小屁孩可以不要玩嗎？一直要自幹又進不了襙不會玩不要玩,2018年10月19日,1
134,一堆外掛不捉，垃圾代理，還要玩家幫你捉外掛? 寫下id 拍影片? 你有病吧！防外掛也防不到伺服器一個lag的垃圾! 別人隔2個身位也可以火鍋你，sf跑得比pg快. 一整個垃圾! 現在連遊戲都開不了一直說我沒網路重新下載！ 一整個就是爛，騙錢的垃圾代理,2018年11月11日,1
135,這個遊戲非常好玩 只是角色 便宜一點 更讓 玩家喜愛,2018年10月5日,5
136,金幣轉盤太誇張了吧，我轉了280次都沒中套裝，這個機率也太低了吧==,2018年10月27日,4
137,很好玩希望送寶石能在送多一點,2018年12月7日,5
138,遊戲一直lag 明明網路訊號滿格 到底？,2018年11月29日,1
139,除了那沒用的檢舉跟不是很爛的配對其他還可以,2018年12月4日,3
140,我覺得蠻好玩的但一定要儲值才會比較強,2018年12月6日,3
141,遊戲很好玩跟我弟弟一起組隊 這是很好玩的遊戲,2018年11月19日,5
142,可不可以設計不一樣的生涯，你叫一個後衛去搶籃板是有病?,2018年11月14日,1
143,米6最近版本更新有時候會閃退，希望改善感謝…,2018年11月27日,4
144,希望可以大轉盤運氣給我。歡迎一嵐姐套服,2018年10月20日,5
145,可以把檔案變小嗎？這樣一下停在70，一下停在93，95，我覺得很不OK。,2018年10月24日,1
146,人多遊戲都在累格…網路品質太差,2018年10月31日,1
147,明明大轉盤就轉到100了為什麼沒有獲得稀有物品,2018年11月2日,1
148,靠打天梯還遇到1等的有沒有搞錯,2018年11月29日,3
149,破遊戲 騙錢的別玩 怎麼升級都一樣,2018年12月6日,1
150,請問一下 訓練營的籃球 可以回收 給別的角色使用嗎？,2018年11月2日,5
151,更新後一直進不去，都顯示白屏，剛剛也重新下載還是一樣,2018年10月17日,1
152,搞什麼東西，下載來登不進去，也沒出介面，讓人怎麼玩,2018年10月31日,1
153,如果手機是同一個帳號的話，希望也可以下載,2018年10月6日,3
154,非常好玩 畫質高 灌籃也很帥,2018年10月3日,5
155,SG快速投籃一直抽不到 都玩3.4個月了,2018年10月10日,3
156,剛剛儲值扣款成功卻沒進帳 幫處理一下,2018年10月6日,2
157,生桂莫式要加常長時間,2018年12月7日,3
158,遊戲越做越好，加油,2018年12月5日,5
159,"有時就到防手圈,但是沒 幹擾到其他人",2018年12月6日,5
160,使用信用卡付款失敗，還被坑了台幣50幾塊,2018年11月30日,1
161,好玩，但是大轉盤拿到時裝的機率有點低,2018年12月11日,4
162,藍蝶都檔請問是會有比較多玩家？ 還想不想營運？,2018年12月13日,1
163,覺得還可以不用花錢,2018年12月6日,5
164,一開始可以給多一點技能,2018年12月8日,5
165,謝謝你給我玩街頭籃球,2018年12月8日,5
166,儲值那麼多還搶不到籃版，爛,2018年12月7日,5
167,遊戲非常好玩但有時卡卡,2018年12月7日,5
168,可以把後衛拉桿拔掉嗎,2018年12月6日,1
169,對我來說最刺激的競賽類遊戲。,2018年11月28日,5
170,更新後遊戲進不去，手機為Asus zonefone5Q,2018年11月28日,1
171,都進不去遊戲，是我們要怎麼玩啦,2018年11月23日,1
172,这真的是太好玩了,2018年11月18日,5
173,我想要去玩這個街頭籃球,2018年11月18日,5
174,Why are so much people hacking,2018年11月15日,1
175,連線問題有待加強,2018年11月18日,3
176,幹您娘 廢遊戲,2018年11月2日,1
177,好玩但是有時非常卡,2018年11月7日,5
178,一直出現白畫面很煩,2018年10月21日,3
179,我玩不了 怎么可以玩呀大大 一片空白呀,2018年11月8日,5
180,這次更新完打開遊戲就卡在那邊，動也不動,2018年10月12日,3
181,沒有儲值玩不了,2018年11月5日,1
182,怎麼都沒辦法更新，重新下載完還是沒辦法更新,2018年10月12日,2
183,每次更新都卡99% ，什麼時候能改進,2018年10月3日,1
184,無法進去遊戲 請官方解決,2018年9月22日,1
185,角色強度差太多希望多送鑽石,2018年10月7日,4
186,很好玩但臺幣戰士太多了,2018年9月25日,4
187,為甚麼不給玩？？ 解壓縮永遠99%砍了再載也沒用,2018年10月13日,3
188,我的遊戲登不竟去,2018年10月26日,5
189,很有爽感的一款遊戲,2018年10月26日,5
190,安卓手機不能更新,2018年10月16日,3
191,閃退，移除再安裝好幾次，還是閃退,2018年10月14日,1
192,要儲值是要到便利商店買點數卡嗎？,2018年10月16日,5
193,遊戲太容易卡頓了,2018年10月3日,1
194,對方投空檔投都進 我方空檔投都不進 有點不公平。。,2018年10月5日,3
195,台戰太多了。當錢那麼好賺唷,2018年10月2日,3
196,這個遊戲真的很好玩,2018年9月29日,5
197,你面的對有電腦很雷,2018年9月27日,1
198,夢想領域沒辦法進去,2018年9月26日,4
199,是否可以只允許朋友發私訊！,2018年9月24日,1
200,給我10000鑽石,2018年12月6日,4
201,厲害的熱血的籃球遊戲,2018年12月6日,5
202,大家都來玩下啦，好好玩的,2018年12月6日,5
203,希望角色可以賣便宜一點喔~！！這遊戲很棒！！,2018年12月6日,4
204,裡面的人物都超帥的,2018年12月8日,5
205,還不錯 有些要改善,2018年12月4日,5
206,畫質細膩，操作順暢,2018年12月5日,5
207,爆炸阿這遊戲,2018年12月6日,5
208,有時會閃退,2018年12月5日,3
209,不要一直跳game,2018年11月30日,4
210,天梯需優化,2018年11月22日,3
211,很好玩，讓我更親近我的朋友,2018年11月17日,5
212,这真的是太好玩了,2018年11月18日,5
213,很好玩還不錯,2018年11月24日,5
214,登不進去阿,2018年11月14日,1
215,說網路不穩登不進去，明明就滿格啊？,2018年11月14日,1
216,淦！！爛遊戲,2018年11月12日,1
217,怎麼一直說網路不穩定？都進不了欸,2018年11月9日,3
218,今天登fb進不去,2018年11月7日,5
219,儲值才會強,2018年11月2日,1
220,我空間食夠的網路也很穩定為什麼一直顯示下載失敗？？？,2018年11月12日,1
221,可以配對但是不能玩。垃圾遊戲,2018年10月31日,1
222,我根本進不去,2018年10月24日,1
223,一直跳玩屁啊,2018年10月29日,1
224,我覺得不錯玩,2018年11月2日,5
225,誒....200鑽的禮包不管怎麼抽都低於200是怎樣,2018年11月1日,2
226,遊戲好玩，但排位不太公平,2018年10月23日,4
227,登入不了，請盡快解決,2018年10月16日,2
228,很喜歡，請問除值可以用mycare嗎？,2018年10月14日,5
229,希望可以增加5V5的,2018年10月7日,4
230,非常好玩!,2018年10月18日,5
231,10/17一直更新失敗 無限輪迴,2018年10月16日,1
232,很好玩的遊戲,2018年9月28日,5
233,我登不進去,2018年10月28日,1
234,電腦越改越像智障,2018年10月22日,1
235,可以把 每日簽到 和 信箱 修好嗎？,2018年10月19日,1
236,可以放在Google Play更新嗎,2018年10月17日,2
237,儲值沒收到,2018年10月14日,1
238,錄了不能玩,2018年10月14日,5
239,為什麼不能用儲值卡儲值呢？,2018年9月26日,5
240,好玩,2018年12月24日,4
241,我要辣妹的角色。,2018年12月22日,1
242,完全進不去,2018年11月22日,1
243,投進的 機率太少了,2018年12月6日,4
244,無法更新,2018年12月8日,5
245,可以有5v5,2018年12月5日,5
246,遊戲體驗非常棒👍,2018年12月6日,5
247,很棒，我愛你,2018年12月5日,5
248,可以免費VIP,2018年12月7日,5
249,超好玩,2018年12月11日,5
250,有進步,2018年12月5日,4
251,鑽石太難賺到了,2018年12月5日,2
252,很好,2018年12月5日,5
253,好玩,2018年12月7日,5
254,好玩,2018年12月5日,5
255,還不要,2018年12月5日,5
256,好玩,2018年12月5日,5
257,好玩,2018年12月6日,5
258,好玩,2018年12月6日,5
259,好玩,2018年12月6日,5
260,好,2018年12月6日,4
261,很lag,2018年12月6日,3
262,好好好好好好好,2018年12月7日,5
263,棒,2018年12月5日,5
264,不能電板的,2018年12月3日,1
265,垃圾,2018年12月1日,1
266,無法配合,2018年11月30日,1
267,天梯需優化,2018年11月22日,3
268,一直進不去遊戲,2018年11月24日,1
269,下去領1K，不玩了，改星星,2018年11月27日,3
270,Ok,2018年11月21日,5
271,好玩,2018年11月17日,5
272,爛遊戲,2018年11月7日,1
273,連不進去什麼玩？,2018年10月18日,1
274,好玩,2018年11月4日,4
275,很好玩,2018年11月2日,5
276,好玩,2018年11月2日,5
277,不能玩,2018年10月17日,1
278,很喜歡,2018年10月12日,5
279,爛遊戲,2018年9月23日,1
280,好玩,2018年12月24日,4
281,好玩,2018年12月22日,3
282,官方一直說 重點是玩得開心，啊一直被課金的電是要怎麼開心，隊伍平衡性也不行，能力加成道具也不好拿，可以麻煩體諒一下想要輕鬆開心玩的玩家嗎,2018年12月16日,1
283,h:.,2018年12月5日,5
284,直得遊玩 😉😉😉😉,2018年12月6日,5
285,限時任務怎不見了.....,2018年12月4日,4
286,不好意思，想問下為什麼我帳號突然被限制還是兩個都每天登入的帳號，我沒開掛沒用模擬器沒用搖桿，可以幫解釋嗎謝謝，ID台電老喬 / 台北老喬,2018年11月20日,2
287,為什麼我和朋友都不在玩了，退坑了 你們永遠不會檢討自己有問題，更新維修每次都很久，我自己本身也是安桌工程師，我可以很明白告訴各位消費大眾，真正技術好的公司在做版本維修或是更新，應該可以壓在10分鐘以下甚至完全無感更新的 另外你們的角色一直不推或是推躦買，魔靈，焱，櫻木，夜行者，小明 一直無止盡的等 一直推垃圾角色，什麼西遊系列的,2018年11月1日,1
288,耖你妹 以前玩還好好的 為什麼已經下載好都進不去呢！玩那麼久卻都給一個答案說去粉絲團抗議 抗你媽 破遊戲,2018年9月17日,3
289,一直卡在手機桌面無法進入遊戲畫面，也刪除程式 也從新安裝遊戲，還是卡在手機桌面，是怎樣？,2018年9月12日,2
290,到現在還是不能玩，登入後全反白，該怎麼補償請說明，一個遊戲搞這ㄇ多天 還搞不好，切心辣,2018年9月15日,1
291,重新下載，網路也正常，我的手機是三星的，畫面全白，卡住，已經幾天了也不見改善,2018年9月14日,1
292,這遊戲更新都不能進去我重新下載很多變了還是不能玩我的手機是samsung,2018年9月15日,1
293,到現在還是進不去喔你要不要給我重新更新的軟體讓我更新之前再別的遊戲也很多人出現這樣的問題人家就馬上處理重新維修了,2018年9月14日,1
294,今天更新完就開不了 刪除之後重新下載也沒用是怎麼了,2018年9月12日,1
295,好玩是好玩，但是匹配隊伍時，隊伍的技術跟對面等級實在差太多了，希望可以匹配到登記相似的對手,2018年10月6日,4
296,為什麼昨天更新完登不進去，從新下載好幾次也是一樣我手機是三星J7,2018年9月15日,1
297,建議一下可以將自己未使用過得裝 轉送給好友 希望能夠有多這功能,2018年9月21日,4
298,都已經不能玩那麼多天，公司到底是在衝殺大，也不說是什麼問題我到現在還是不能開啊能說明一下嗎,2018年9月16日,2
299,檢舉是不會看哦，反而換我是搞亂的，配都配那亂打的，一直拿球自幹要不就一直掉球，又不防守亂跑，就被對方拉到10分左右，請問怎打，一直配這種的，對面就一堆看裝就知至少會傳.少掉球的，,2018年10月4日,1
300,不能玩😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😕😕😕😑😯😮😢😐😡😡😡😡😡😡😡,2018年9月27日,1
301,讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚,2018年9月27日,5
302,你們要不要處理為神麼更新完就登不進去的問題 不處理我就不玩了喔,2018年9月13日,1
303,好玩 好玩,2018年9月23日,5
304,玩到一半閃退，網路明明是好的一直正在重連是三小,2018年9月19日,1
305,為何今天更新後 遊戲不能開啟 請幫我處理 謝謝 感恩,2018年9月12日,5
306,砍掉重新下載好 還是一樣進不了遊戲 ，變白屏 。我的手機是三星 Galaxy J7 Prime 型的,2018年9月13日,5
307,（我剛剛測試餒無法餒我朋友今天一直說我上線我根本下載不了怎上線？（快給方案不如換給我遊戲啊）拜託我真的要帳號,2018年9月18日,1
308,如果想將遊客服轉去第二個手機裏密碼會是什麼,2018年9月18日,4
309,還是進不去到底有沒有解決問題以已經很多天 。怎麼都不能完 拜託趕快去解決問題,2018年9月18日,5
310,嘻哈伺服器 名稱 伊羽 異常：沒有圖片連點進去都沒反應是因為三星不支援了還是什麼問題? 4天了 麻煩可以盡快嘛?,2018年9月17日,5
311,還是不能登入是會不會修阿如果不會要說餒不然包一包去睏餒,2018年9月17日,3
312,請問到底還能不能玩？點進去遊戲直接反白畫面，根本無法進去，呈現當機狀態，刪了又重新安裝，也重開機，還是一樣？,2018年9月14日,3
313,今天更新完要進去都進不去，關於這個問題跟其他人一樣，請盡快修復謝謝妳,2018年9月13日,4
314,手機是三星，砍掉重載一樣無法登入 開啟就是白色畫面一直卡著 求一次解決問題,2018年9月13日,5
315,為什麼這個遊戲沒辦法玩了啊~是不是公司倒閉了嗎？,2018年9月13日,5
316,這遊戲只有四種職業：1.花錢的神仙2.花錢的雷貨3.不花錢的正常人4.不花錢的低能兒。就這樣。,2018年9月13日,3
317,更新之後 一直登不進去 也一直重載遊戲了 還是無法玩 一樣是三星手機ㄉ 希望儘快解決 謝謝,2018年9月15日,4
318,不好意思，請問我我沒辦法登街籃，一直閃推，我有一點想退遊了，如果一直不改善的話，真的就要考慮了。,2018年9月14日,1
319,更新之後不能玩好幾天了，怎麼還沒好啊~?? 除了解除安裝重新下載，關機重開，還有別的方法嗎？,2018年9月13日,1
320,只因為登進去一次就打不開了 不是爛是什麼,2018年9月15日,1
321,好玩可是更新就不能玩,2018年9月13日,5
322,沒有登入畫面 按都沒反應 閃個白色畫面有跳出來 好幾天了耶,2018年9月18日,1
323,更新後一直入不到，1年多第一次，幾天玩不到,2018年9月14日,1
324,更新遊戲不會進去 需要處理一下 謝謝,2018年9月12日,3
