,reviews,Date,Score
40,遊戲主畫面能不能選自己喜歡的固定武將，不要隨機武將好嗎？,2018年10月25日,3
41,日常關卡裏的橫掃千軍和彗星武將戰终極関内的士兵是打不死的， 為何不修正？,2018年9月20日,3
42,可以為程式瘦身嗎？遊戲一更新我的內存就不夠用，麻煩開發人員幫個忙,2018年9月22日,4
43,他X的耍人剛好就好!更新後就進不去是要人怎麼玩,2018年10月4日,1
44,我用J7手機說我手機不是最低配 然後就不給玩了 PS 我用手機模擬器也沒辦法玩,2018年9月20日,1
45,最近更新都有問題，無法自動更新，還要先刪除游戲再重新下載，很浪費時間，可以做修正嗎？,2018年10月18日,4
46,拜託快速回，為何寫著遊戲資源下載錯誤 我想回歸玩,2018年10月20日,1
47,昨天開始就上不了遊戲，顯示been 什麼意思...是我被檢測使用 外掛 嗎？ 請官方人員詳查...好歹也花了不少...別搞這種勿鎖!!! 你不是橘子吧？,2018年11月27日,5
48,发生在中国的历史典故，凭什么中国台湾和中国香港就可以，而中国大陆玩不了？还所在国家，NEXON什么意思？,2018年10月2日,1
49,我覺得突破卷軸用元寶也買的到會讓我更想儲值買元寶,2018年10月14日,3
50,"無法更新,有存值禮包是否將導致我無法領取？ 請儘速改善",2018年10月25日,3
51,為什麼剛下載登不進去 擺明不想讓我玩嘛,2018年9月24日,2
52,若不是更新後經常閃退便會給5星,2018年10月11日,3
53,想像神話 人鐵拳都有人了 掣神庭鬥 無神人,2018年11月5日,3
54,改版後由超坑遊戲變超越超級坑遊戲。奉勸新手玩家不要玩，沒有花個幾萬玩不起。,2018年9月20日,1
55,從昨天一點進去畫面還沒出現就閃退了，使用J7 2016,2018年9月22日,4
56,連線品質有待加強，遊戲中常常閃退的問題待改善。,2018年11月8日,4
57,請問要從那裡跟換武將,2018年9月20日,4
58,剛花錢玩換個手機帳號就不見,2018年10月4日,1
59,和原本的三國無雙遊戲視角完全不一樣，很失望,2018年10月8日,1
60,日常關卡 玩不了 load到67%就停下來,2018年10月21日,3
61,希望更新更多章節與人物謝謝,2018年9月30日,5
62,請問為何同樣屬性也滿等確無法使用突破呢？,2018年10月16日,4
63,充值200多卻沒有給元寶,2018年10月19日,1
64,好華麗的戰鬥模式,2018年9月26日,4
65,還算不錯，沒那麼麻煩,2018年10月25日,5
66,為什麼我的賬號會突然不見的？！,2018年10月1日,1
67,請問帳號要如何登入?,2018年10月5日,4
68,真實好玩 爽,2018年9月25日,5
69,為什麼不能更新,2018年10月25日,5
70,沒有支援18：9 QQ,2018年9月29日,3
71,"被冰後會中bug,停在硬直狀態，打八門被NPC諸葛或曹操冰，解冰後結果一直往前走控制不了!! PVP武鬥場如果被冰，解冰後也是硬直。。。不換人就直致被殺!何時才修復?! 八門好友bug要等大更新才修復，零補償!眾多bug修復一直沒補償!補償在哪?給個虛寶很困難?課金玩家是真金白銀買的!很後悔，我買Switch好過!!HKD$2千幾元，垃圾手遊! 課金玩家一直不夠零課玩家好運，他們能常常合成原5或免費抽到原5!課金玩家是水魚嗎？免費抽或合成一隻原5也沒有!!!",2018年10月10日,4
72,還可以的,2018年10月9日,5
73,不錯玩,2018年10月8日,5
74,常更新,2018年10月25日,1
75,豐富多元,2018年10月27日,5
76,yy,2018年9月23日,1
77,like,2018年9月21日,5
78,Fxxk,2018年9月28日,1
79,好,2018年10月24日,5
80,好玩,2018年10月10日,5
81,十分滿意,2018年10月18日,5
82,不錯,2018年10月25日,4
83,好,2018年10月27日,5
84,好玩,2018年10月25日,5
85,好玩,2018年11月12日,5
86,讚👍,2018年9月20日,5
87,👌,2018年11月12日,5
88,為何我今天9/8號，更新後沒有樊城之戰，我是Andrio系統的Nokia 手機,2018年9月7日,4
89,希望不要锁区了，中国大陆市场起码可以给你营收翻一倍,2018年9月15日,1
90,為何遊戲一直會發生副本認證錯誤，然後就要重新啟動程式呢？,2018年9月10日,2
91,原版比較好玩，這個手機版做壞了,2018年9月9日,1
92,沒支援手把很難玩,2018年9月7日,1
93,買了788元寶沒有收到12000元寶,2018年9月8日,1
94,我覺得升星好難,2018年9月18日,3
95,請問後面主線劇情還會繼續出嗎？,2018年9月14日,5
96,請問現在支持香港地區了嗎？,2018年9月11日,3
97,會遊戲自動暫停,2018年9月9日,3
98,垃圾遊戲，無新意，不停重覆，突破又突破，突破到到貴公司收皮，👎👎👎👎👎👎👎👎👎👎👎,2018年9月12日,1
99,很好玩,2018年9月28日,5
100,好玩,2018年9月16日,5
101,好,2018年11月12日,5
102,😰😰👌👍👍👍👍👍👍👍👍👍👍👍,2018年9月14日,5
103,搞什更新完整個生級都不行越更越爛是要收了嗎,2018年8月31日,1
104,居然不能中国进入游戏，就玩了下开头,2018年9月3日,1
105,外掛跟bug的遊戲，看開發團隊就知道會有多沒品質。,2018年9月9日,1
106,主劇情三分天下的7-7無法過關一直卡關,2018年8月31日,2
107,更新后一直网络异常，什么烂程序,2018年9月2日,2
108,武器啥進階，一弄就當 還有只會要錢,2018年9月4日,1
109,不錯,2018年8月31日,5
110,"你老母，武鬥晚晚都斷，打10野最少斷4,5野，想點呀？狗西團隊！仲有，咪撚話幾多GB，andriod幾多，我部S9+呀！仆衒！",2018年8月5日,3
111,營運商侵犯私人財產，隨意修改玩家在遊戲中付費購買的道具，將原有道具刪改後，迫使玩家額外再付費用以得到之前已經購買的功能。,2018年8月17日,5
112,我想問一下 於打不同劇本中會隨機出現金甲奇兵 打敗他之後出現一個金色盒子 有何用？,2018年8月7日,4
113,此游戏好玩，而且经常對打断缐，又不给分數，勁，我內存6G+256G，不够份量吧可能，等明年出三星note10再來,2018年8月3日,5
114,很用心喔！像你們願肯出面向玩家道歉並加強改善的手遊公司不多了！ 要加油喔！,2018年8月5日,4
115,官方 我不知道我為什麼都進不了 我只是刪掉一次而已呀QAQ 希望可以找出辦法,2018年8月29日,5
116,"我玩咗一年！就忍受足你的武鬥場一年， 直至你哋近依幾次更新， 武鬥場令我好憤怒， 根本無法接受， 唔知點解成日閃退， 一晚十幾次！ 最撚奇怪 
其他玩家有分而我就沒有分！ 屌你老味！ 問候下你哋？ 知唔撚知！'個問題所在？ 成撚日叫玩家提供相關截圖各樣那樣！ 
屌你老味你哋係咪自己唔撚識去解決問題啊？ 成撚日將個責任推卸落玩家部手機度！ 都幾撚厚顏無恥！ 最後問候下你我部手機係s8+ 
遊戲時手機有3GRAM以上， 係咪唔撚夠！ 你話係嘅我即刻換手機",2018年8月6日,1
117,爛透了……只要遇到連擊400的任務關卡根本就過不了，一次要累積到400連擊，鬼才打的過,2018年8月26日,1
118,更新完 一打共鬥就一直斷,2018年8月14日,1
119,8月17日的武將副本無法領參加獎,2018年8月17日,3
120,不錯玩，但武將副本的參加獎沒有寫清楚,2018年8月23日,5
121,打個主劇情一直閃退，麻煩改善一下,2018年8月12日,1
122,為什麼我一點進去閃退 出來都不能玩,2018年8月4日,4
123,玩10分鐘平均要跳2次,2018年8月18日,1
124,這遊戲好玩，我想給1000顆星星啊！,2018年8月19日,5
125,無法支援18：9比例的手機螢幕，希望可以改進,2018年8月7日,4
126,換新手機後我的帳號怎上不去直接要我創新角色？,2018年8月8日,2
127,為什麼軍團商店的物品沒有刷新次數啊,2018年8月10日,2
128,我用王元姬的，但打到3.8關不停輸，叫我點玩！,2018年8月18日,3
129,感覺和PS系列的很像，玩起來也很有臨場感，很喜歡~,2018年8月30日,5
130,棒棒棒 我是聽別人的,2018年8月15日,5
131,七日签到签了一半就没了,2018年8月29日,3
132,更新後無法進入遊戲了,2018年8月9日,1
133,要切換帳號怎麼切,2018年8月19日,3
134,很商業化，有點不想玩,2018年8月15日,1
135,爛死z了,2018年8月23日,1
136,超好玩，不過會斷線,2018年8月18日,4
137,點解啲武將升唔到星？,2018年8月5日,5
138,無法進入遊戲,2018年8月16日,1
139,作業感太重,2018年8月30日,1
140,副本沒獎勵，自動退出,2018年9月13日,2
141,很好玩,2018年8月8日,5
142,好玩也,2018年8月11日,4
143,很好玩,2018年11月24日,5
144,我發我我,2018年8月16日,4
145,無法玩...,2018年8月4日,1
146,沒救了，一個簡單的更改却不願意去弄，只有一昧地敷衍玩家。 Android 6.0 // 4g ram ，5/24更新後無法進入遊戲 到今天還沒解決?,2018年7月25日,1
147,共鬥每天晚上都瘋狂斷線，明明只需要打兩場變成要打二十場，18場都因為斷線而失敗，一兩個月過去了也未見改善，超爛的連線品質！,2018年7月25日,1
148,你們怎麼都沒有傳訊息給我害我有時候都沒打到那些3-4倍的那些活動要不是我爸有玩不然我不就打不到了,2018年8月4日,1
149,改版後會卡在load畫面進不去遊戲請幫忙改善,2018年7月26日,3
150,還不錯玩，但希望玩家和好友的互動可以更多，例如:互相切磋（PK）或組隊,2018年8月3日,5
151,點進去出現一堆英文是怎樣？？ 這啥糞game,2018年7月31日,4
152,為什麼4星武將打到5-幾的時候就傷害變10，是說要我把他們（4星武將）賣掉喔…而且有裝備了。，這邊改進一下子。,2018年7月30日,4
153,一直斷線是怎樣阿？ 過多久了還不改？ 糟蹋無雙的名字,2018年7月27日,2
154,沒燒錢遇到瓶頸就很難繼續下去了。,2018年7月26日,3
155,包子可以修改成可以販賣嗎？包子太多，也不知道要幹嘛……😓,2018年7月27日,4
156,一直斷 打完就斷,2018年7月29日,1
157,很好玩,2018年8月21日,5
158,"更新後，畫面出現 大約係""illegal program has been 
detected""嘅字樣，後跳返出程式。已通報多個月仍未有改進！成日叫客去客服，咁即係唔想答，迴避問題？",2018年7月9日,1
159,共鬥武鬥晚上時間能錯開嗎？超會斷線閃退，不用再叫我回報客服，你們遊戲裡的客服只會制式回應。,2018年7月13日,1
160,"搞人遊戲,連進都進不去",2018年7月7日,1
161,操你X，爛服務態度,2018年7月1日,1
162,刪了吧這種遊戲,2018年6月28日,1
163,太浪費時間 下載前想清楚有無時間升級 要麼用錢 不少錢,2018年6月28日,2
164,希望添加新關卡,2018年6月27日,5
165,它更新後會出現英文字，然後就無法登入。我有招令到我最愛的關羽欸，之前儲值的錢都TM白花了，還我錢來！！！,2018年7月9日,1
166,Sony XZ2 18:9 做唔到全畫面…請俢正！,2018年7月15日,3
167,玩一年都未儲滿兩隻初5金將，你出神將俾課長玩階級制都算，而家攪埋覺醒模式又要重新練個初5金將，即係又要玩一年。咁多次更新最好係呢次，堅幫到我脫坑，已剷APP,2018年6月11日,1
168,為什麼我都不行武將和成明明就有兩個同星的武將 ，拜託改一下,2018年7月16日,2
169,遊戲連線品質非常差，花了非常多時間打積分，卻因為連續斷線，什麼都沒有，又浪費一堆時間，眾多玩家已經多次反應，卻一直不更新維修，只是不斷推出各種課金禮包，然後不斷拉大新手和老玩家的差距，如果沒有好的遊戲平台，叫人如何再花錢支持下去，越玩越無力，糟蹋了一個這麼好的三國遊戲素材。,2018年7月22日,1
170,一直閃退是怎樣,2018年7月24日,1
171,太她妈没有游戏体验了，对新人极其不友好,2018年7月26日,1
172,還不錯玩,2018年7月16日,4
173,我剛儲值下去為什麼沒有得到元寶,2018年7月19日,2
174,換了新手機，找不到我創的人物角色，要怎樣才能找到呢？,2018年7月3日,1
175,用中国大陆的电话卡就不能玩！差评！,2018年7月11日,1
176,Failure to initialize!,2018年8月15日,5
177,我怎麼進不去了,2018年7月7日,3
178,更新完後情況一樣如果遊戲商唔打算復修問題請早揚聲我馬上刪除遊戲無謂佔用我手機空間,2018年7月1日,1
179,超好玩,2018年7月12日,5
180,剛開始玩抽到呂布是正常的嗎😂😂😂,2018年7月3日,4
181,有張春華嗎,2018年7月19日,4
182,打好長時間才升級！,2018年7月8日,4
183,可以告訴我 關卡任務 最大連擊數 是什麼意思嗎？,2018年7月4日,3
184,"歡迎大玩家來打三國哦！ 這是比 ( 極無雙 ) 好玩三被的遊戲哦？ˇ趕快來嘗嘗鮮吧！ 我在極無雙花了四萬多台幣還比不上，三國無雙雷 @ * 
@!!!!!!!!!!!!!!!!!!!! 呼預大玩家極無雙別玩了，悶死了！ 我們一來玩三國無雙吧！ 遊戲華麗，音效超震撼，有內掛模式，不無料哦？ 
一起玩的天亮，從白天掛到半夜夜不雷哦？ 請大玩家一起來嘗嘗看哦？",2018年7月5日,5
185,爛，共鬥連線品質低落，沒有解決方法還只顧著出禮包騙錢，尤其是最近的玉石包，真當玩家當盤子在敲,2018年7月22日,1
186,敏將的應急技太爛了 多是關張呂的組合跟技隊，請對敏將公平一些。,2018年7月25日,4
187,還我突破卷軸！明明之前可以用6000元寶兌換！7月23日至先至截止！但突然下架？,2018年7月5日,1
188,斷線斷線斷線斷線斷線 煩,2018年7月14日,1
189,為什麼軟體更新，不能背景更新就好，要一直盯著你們介紹故事，其他遊戲只要點更新，然後做完別的事情就可以更新完成了,2018年7月15日,1
190,為什麼要改掉演武場新兵的俸祿，從750改到150太扯了,2018年7月12日,3
191,從今天開始不能進入遊戲？？伺服器問題嗎？？？,2018年7月11日,4
192,每日的組隊副本打到一半就閃退.而且還不只一次,2018年7月9日,2
193,手遊界中的閃退霸主，真閃退無雙•斬,2018年7月7日,1
194,我是htc desire安卓6.0為啥它說系統配置過低，無法進行遊戲,2018年7月4日,2
195,叫我們更新覺醒，無法覺醒，玩家也該覺醒了嗎 花了元寶才能覺醒,2018年7月3日,1
196,遊戲更新後為何無法進入 ？？？,2018年7月4日,4
197,以前的紀錄好像被刪掉了不知道還能不能救回來,2018年6月29日,2
198,一直閃退!!!給個正常的遊戲環境很難說嗎？,2018年7月1日,1
199,Vggh,2018年6月29日,4
200,可以多增些連線打BOOS的關卡,2018年6月28日,4
201,有一次彗星武將戰打到一半全部敵人都不見，再來就是連舞明明沒被打，還是會斷，請改進好嗎,2018年6月22日,3
202,玩了這遊戲已一年多，遊戲性不錯、容易上手，支持。,2018年6月25日,5
203,Lag到極點，爛,2018年6月24日,1
204,這是一款 外掛多 斷線多 bug多 的遊戲,2018年6月22日,1
205,為甚麼 他會顯示裝置未達最低需求 無法執行？,2018年6月20日,1
206,濫透了，一直閃退浪費時間,2018年6月20日,1
207,新活動武將覺醒 怎麼覺醒了確沒反應感覺我被欺騙了,2018年6月13日,3
208,更新後經常當機特別是主劇情的時候，而且在主劇情7-7關卡，一直重覆出現小兵，根本無法過關。,2018年6月19日,2
209,為什麼我用HTC u12+不能夠進入到登入畫面，然後都顯示黑畫面10幾分鐘後才告訴你說網路不穩,2018年6月12日,3
210,希望關卡掉的錢可以至少破萬，不然隨便弄個強化掛整天賺來的馬上就噴光了，改良後我就給五星,2018年6月11日,3
211,還不錯，送的金卡武將滿好的,2018年6月12日,5
212,玩一年都未儲滿兩隻初5金將，你出神將俾課長玩階級制都算，而家攪埋覺醒模式又要重新練個初5金將，即係又要玩一年。咁多次更新最好係呢次，堅幫到我脫坑，已剷APP,2018年6月11日,1
213,每次下載更新都等很久，不要再怪顧客端網路環境問題，對眾多的抱怨疑問都只是制式回答，跟沒回答有什麼兩樣,2018年6月11日,1
214,沒有武將覺醒後的圖鑑,2018年6月12日,4
215,"玩此遊戲超過一年，部分五星金武將重來不曾抽中或是合成出現過，機率太低不符比例原則，出戰武將練到上限八十級，還是過不了主劇情裡的赤壁之戰，真是設計不良，建議遊戲開發不僅要留住付費玩家，願意花時間練等級的玩家也別讓他們離開，一直卡關造成玩家出走的遊戲是不會長久的。 
爾來在遊戲聊天室內發現不肖工程師惡意破解程式，私下販售二十萬元寶及最強裝備给投機玩家，造成玩家強弱嚴重失衡，懇請遊戲開發商給予制裁，以免正常消費玩家心生不滿，萌生棄玩之心。建議徹查戰力超過5oooo之玩家，比對其消費金額與上線天數[時數]是否符合比例，即可得知該名玩家是否為正常升級者。",2018年6月24日,1
216,為何這垃圾遊戲要迫玩家不能玩？手機又不是舊 系統又不是舊，你這更新是什麼垃圾團隊制造出來～ 針對部份手機不能玩，什麼玩法,2018年5月26日,1
217,最新更新後，征戰天下難度飆高，更新前卻完全沒有說明！？,2018年6月15日,1
218,進入關卡中可能在放招時就會整個遊戲當機幾秒已經出現很多次,2018年6月12日,3
219,遊戲性不錯，但除此之外系統穩定性，重新連線機制真是有夠差; 另外是個非常吃課金的遊戲，入坑前慎思,2018年6月18日,2
220,根本進不去,2018年6月24日,1
221,莫名閃退一直沒處理，只是出禮包要錢，要入者自己想清楚。,2018年6月23日,1
222,經常斷缐和畫面當機,2018年6月25日,3
223,安卓系統更新之後，三不五時就會出現連線異常，不是遊戲當機就是要重開遊戲，重開機重新安裝遊戲，結果都一樣，我的主記憶體6G，系統空間有128G這樣還不夠用嗎？遊戲也更新到最新版了，這狀況已經快一個月了喔,2018年6月18日,2
224,為什麼更新完當，然後中華電信網路又不能用,2018年6月18日,3
225,現在打每日副本都到一半都會當機，可以盡快處理嗎？ 不然就不玩了,2018年6月19日,1
226,"裝備應該從地階級打到高階級裝備不應該有等級限制跟星星限制不然會沒動力玩下去比如每天可衝裝備可是不應該限制六星應該還可以往上升 
講難聽一點單機就是刷裝毫無遊玩意義還製作那麼難的關卡等級之分無意義很容易玩膩應該顧好你們多人遊戲跟模式多樣化才對比如跳舞機玩家能放技能把顏色打到同一個地方或是拔河跟玩家互相pk看誰死最多次贏的那方紅旗力值會馬上掉到對方陣營輸的可給角色或錢幣或裝備或是吃雞隨機地圖撿武器或技能",2018年6月11日,1
227,為何活動商店都無粽葉，龍船的兌換商品，買了武將覺醒石也無法使用，是騙人的嗎？,2018年6月11日,1
228,更新後LG V30+就不能玩，說是不相容，我的版本是Android 8.0,2018年6月14日,1
229,So so,2018年6月11日,3
230,更新都不會提醒的？到底有沒有新關卡啊？？？？這麼少關卡打的很無聊,2018年6月12日,3
231,華為更新沒有醒覺,2018年6月13日,3
232,更新後沒有顯示武將覺醒鍵,2018年6月13日,4
233,加油,2018年6月12日,5
234,現在晚上十一點 啟動遊戲後 遊戲初始化完成 然後就一片黑畫面 根本無法啟動遊戲 <更新> 我最後測試在晚上11:30，能登入了，我沒有清除APP or 重新安裝，但是登入速度很慢，我對於客服的回應不滿意，為何不檢視當時伺服器端的情況,2018年5月27日,2
235,"107/5/24程式更新後，無法再啟用程式，原本更新前使用是正常的。 
現在更新出問題，客服回信卻要我們更換新款手機，才能繼續玩遊戲，為什麼把問題推給消費者？為什麼不檢討程式是否修改錯誤？不應該如此不負責任。 
那我們所花費的時間及金錢是什麼？希望貴公司能用心解決問題。 目前手機型號：ASUS Zenfone2 (ze551ml) Android 6.0.1",2018年5月24日,1
236,還行，不過抽金武將的機率不大，花元寶抽的都是一些垃圾肥料，花3000元寶抽的只有1隻6星，10隻3星是怎樣，花那麼多元寶抽廢物幹嘛？元寶有不好賺,2018年6月2日,2
237,玩這麼久了，為什麼會莫名其妙被鎖帳號，晚上玩完登出後就無法登入，說是使用非法程式被檢測出，怎麼解決,2018年6月1日,3
238,24號維修到現在完全不能進去，都幾天了，搞什麼鬼呀！虧我還花錢玩!又不是很舊的平板竟然無法支援,2018年5月30日,1
239,重新安裝也不行玩啊 是要不要修啊 一直顯示 your hardware does not support this application,2018年5月24日,1
240,不好意思，為什麼系統維護前遊戲還能玩，維護後連更新都不行,2018年6月11日,2
241,貴公司無故封鎖帳號 並冠上使用BUG的污名  這次元寶10000＋10000活動 我正常消費且未取得多餘元寶 貴公司卻封鎖不提供遊戲服務 請安排退款,2018年4月2日,1
242,垃圾，已刪,2018年7月11日,1
243,為什麼改版後 無法在ios系統上使用多個google帳號 之前都還可以 有沒有解決的辦法,2018年4月8日,4
244,裝置未達最低系統需求  無法進行遊戲 小兵很低能 很白癡  比極無雙還爛   不好玩,2018年4月11日,1
245,由於是KOEI忠實玩家，已玩這個遊戲有一年之久，一路以來更新改版不計其數，慢慢感覺這遊戲有認真的在進步，請持續加油，公關雙兒也加油，支持您!,2018年3月31日,5
246,用ios一直閃退都不能正常玩 而且留言也發不出去 是不想處理嗎 回鍋回去玩結果是這樣子的處理方式 真是無言啊,2018年4月22日,1
247,仍然有外掛，難度很高，80級打8以後可以被秒殺，唯有課金！ 對住曹操冰涷技太強屈機。 奇門遁甲休門用80關羽突破6星專武火技無法完成三關，龐統太少機率抽中,2018年4月11日,4
248,4/1購買了10000+10000的元寶禮包 4/2早上看到元寶莫名其妙少了10000多 消費明細都還在 不處理就退款或找消保會處理,2018年4月1日,1
249,你好，想詢問一下是否有針對玩家的帳號久久未登入的情況，做刪除的部分，因經過一段時間（半年以上）沒有開啟導致重新下載之後帳號遺失的部分,2018年3月30日,1
250,更新檔無法安裝，三星NOTE8 錯誤代碼 -506,2018年6月12日,3
251,武將機率爆低,2018年6月11日,1
252,這個遊戲很好玩,2018年6月8日,5
253,找回了，thx god🙏,2018年6月7日,5
254,網路也很好，重新安裝又沒辦法更新，一直卡住,2018年6月4日,1
255,抽不到曹操，司馬懿的時裝。有有元寶購買指定時裝的活動嗎？,2018年6月7日,3
256,垃圾不能登入要怎樣完,2018年6月5日,1
257,"一路都無事登入，剛剛登入遊戲，我賬號無了，又無了電郵登入選擇，要我從頭玩。搞乜鬼?？？？2年來的所有乜都無哂。 
什麼是連動帳號?沒出這畫面我選擇。一開就入了新開始畫面。 我現在登入不停說我不能從這國家登入。 
我2年來一直都是以電郵登入的，我說多次我不是訪客，我己玩了2年今天突然連登入都不能。我不是想知道因為什麼事會這樣，我已經說出我的情況及所遇到的問題。請你們解決。 
請回答",2018年6月6日,1
258,還是沒曹丕嗎....？,2018年6月6日,3
259,左搖桿設計成可移動式根本沒意義反而增加操作困難度,2018年6月6日,3
260,"訪客帳號無法綁Google帳號，換手機就不能再玩了... 
設定項目裡的資訊欄位沒有綁定帳號選項，只有連結帳號，點選後就重新開始，以前玩的進度全都不見，要再登出後，重新用訪客帳號登入才能回到原進度。",2018年6月6日,3
261,1000 元寶不見了,2018年6月4日,1
262,用不到facebook登入是什麼回事,2018年6月4日,2
263,"忽然強逼接受什麼資料收集和私隱的條款, 不接受就不能遊戲, 那唯有刪除遊戲, 幸好沒課金, 白費心機, 不玩了!",2018年6月4日,1
264,玩這麼久了，為什麼會莫名其妙被鎖帳號，晚上玩完登出後就無法登入，說是使用非法程式被檢測出，怎麼解決,2018年6月1日,3
265,最愛的遊戲,2018年5月30日,5
266,為什麼遊戲很常玩到一半會閃退，而且連線也變得很卡，停在98.3%,2018年5月28日,1
267,非本国不能进入游戏？？？？,2018年5月30日,1
268,唯一找到最好玩畫質最好的無雙遊戲！,2018年5月24日,5
269,打機時為什麽不能用其它apps聽歌？,2018年5月28日,2
270,更新后不能进入！,2018年5月24日,5
271,更新後一樣不能開啟,2018年5月25日,1
272,昨晚到現在不能進都白螢幕,2018年5月25日,1
273,Asus zenfon2 Your hardware dose not support this application 請改善,2018年5月25日,1
274,無法進入遊戲,2018年5月26日,2
275,哎呀呀，更新後就進不了了，非常的香菇難瘦,2018年5月26日,1
276,都一直無法打開,2018年5月26日,1
277,不玩了，生氣，還沒開始玩，才在更新而已就一直閃退,2018年5月26日,1
278,改版後，指令記憶功能不見了，打日常關卡難度預設會回到普通難度，一不小心忘記調整難度就浪費次數了，還有使用經驗丹升級武將時也是不會記憶剛才用什麼等級的經驗丹，每次要吃就要重拉，這些小細節希望能夠快點修正，不然也是很不方便,2018年4月2日,5
279,"抱著興奮的心情載了這款遊戲 才剛解決容量的問題 卡卡的進入第二關但是只要放特定一個技能就直接閃退 默默的只靠一般攻擊與無雙結束這回合 進行下一關 
結果過沒多久又突然閃退這是要我怎麼玩啊？",2018年5月24日,1
280,關於參加了軍團不能退出，是否有解決的方案，因為我加入的軍團幾乎沒人在玩了，根本沒辦法達成一些目標,2018年3月30日,3
