,reviews,Date,Score
617,"可不可以讓我們切換畫面 一樣可以保持遊戲正常刷副本跟打怪 不會顯示網路不穩而停下一切動作 這樣我們會更願意玩下去 還有我是第一伺服器的玩家 
想請官方也照顧一下我們這些前面老伺服器的支持者吧 玩最久 卻最沒福利 然後人也早就都走光了 整個伺服器沒幾隻貓 可是你們卻一直加開新伺服器 
是不是應該推廣一下我們老伺服器 我們都沒有人了耶 幫派也都收不到人了 這樣叫我們怎麼玩下去 我們錢都丟下去了 卻什麼人也沒有 
這樣叫我們這些死忠的怎麼玩 ？？？？？？ 拜託 感恩 ！",2018年6月5日,1
81,仙都守衛任務關卡，是我在殺怪中，別人在撿寶箱的任務。這樣的設計真的是。。。。。,2018年6月4日,2
68,"很糟，客服完全無法解決問題，只會鬼打牆的回答，完全無視玩家因為他們的無能所產生的損失，已經第四天了，完全不能解決問題，也沒誠意解決問題，糟透了。第五天，開始不聞不問，毫無反應，令人失望。第六天，回答竟然和第三天一樣，令人吃驚，完全無法處理問題。而且，剛剛發現更神奇的事，就在316跟我說他們會處理我的問題後，我進入玩家Q&A中，居然發現紫青雙劍客服在沒有任何回答下，將玩家的問題顯示為""處理完畢""!沒有處理，何來的處理完畢?親愛的316，我一直很努力的和貴公司客服反應問題，卻沒有人有能力處理問題，甚至開始回答我""請用手機遊玩""，請你平心而論，這樣的客服，有解決玩家在活動裡的問題嗎？親愛的316，很遺憾的，貴公司人員還是繼續用鬼打牆的回答在回覆，甚至一看就知道是剪貼的回答，完全沒有解決事情的能力，看了你的回答，原本還有些期待，現在是非常失望，非常失望。問他電話，居然回我""請清除平板暫存""，完全沒有在看玩家的提問為何?完全不重視玩家，糟透了。在沒有解決任何問題的情況下，貴公司客服一樣沒回答就顯示處理完畢，整整6天，若不是答非所問，就是毫無解決能力的鬼打牆剪貼，我覺得很累，不再回應，沒有期待，只有失望。",2018年6月1日,1
90,不錯,2018年6月1日,5
89,很好,2018年5月30日,5
59,希望能夠嚴格控制亂開紅情況，也希望儲值有上限，不然低戰很難追，而且常斷線，希望能夠改善,2018年5月27日,4
79,怎麼那麼多任務？玩久了就覺得好煩。,2018年5月26日,2
88,不錯,2018年5月24日,5
54,今天一直在斷線，斷什麼意思的華山論劍爬層都爬不上去，打到一半人物還不動，好不容易爬到第七層就給我斷線，氣到刪遊，遊戲裡面還有人喜歡閃紅亂殺人，這遊戲叫人怎麼玩，一堆跨服的王要打一直閃紅不讓人玩，就如她的願不玩了,2018年5月22日,3
53,按開始遊戲就跑20%不動卡死在門外 一直開關多次還是無法上 開了30分畫面也沒動過 而且多次常這樣 拜託你們改善好嗎 要不然真的刪掉這遊戲不玩,2018年5月19日,2
60,請問，儲值方式只有用電話，信用卡之外是否有用儲值點數卡方式，在線上找不到，要怎麼樣來儲值， 謝謝!,2018年5月18日,5
77,我的帳號人物不見了，是怎樣，267伺服器心妃,2018年5月17日,1
56,一直出現網路有問題，重開後是能進去了，但是272服角色ID月貓卻消失了，能找回來嗎@@,2018年5月14日,1
92,好。,2018年5月14日,5
55,"一直出現網路有問題,但明明沒有,我用手機和家中網路都一樣,幫裡同仁也是,快改進,先不上了,大雷格了",2018年5月12日,1
124,請問登入畫面人物在跑一直卡在那裡跑不進去遊戲可以盡快處理一下嗎？,2018年5月10日,4
217,很棒的遊戲,2018年5月10日,5
87,好玩,2018年5月8日,5
67,換手機後整個人物都不見，是因為沒有綁定的關係嗎？有客服能告知嗎？,2018年5月3日,1
58,為啥我的人物不見了勒 等算高了 錢也花了 找的回來嗎 ??,2018年5月2日,1
66,然希望不要在遇到騷擾，不然我是覺得很好玩,2018年5月2日,4
86,好玩,2018年5月2日,5
85,好玩,2018年5月1日,5
75,登陸時間不要太久,2018年4月29日,4
82,好好玩哦,2018年4月29日,5
63,不錯只是我之前帳號不見了不知能不能找回 等練很高,2018年4月28日,5
62,為什麼每次更新完我的人物都會不見呢~角色名稱紫戀蝶,2018年4月27日,2
105,活動太無趣，全是課金在玩的，課了不少，也被坑了不少，時裝翅膀什麼的每次起碼都要花破萬才能拿到一個，遊戲公司太爛了，實在不會經營,2018年4月27日,2
154,非常好玩，但是有些小細節希望可以改進一點點,2018年4月27日,5
84,好玩,2018年4月25日,5
162,告知貪腐吃錢得紫青雙劍老闆及騙東騙西得那幾位員工或工讀生，你們沒賠償我的精神損失及為了跑調解而失去得工錢，敬告你們，現在沒報應，將來你們的子孫必得報應，那些騙得錢將會是好幾場惡夢，時間一分一秒拖，也會一分一秒到來,2018年4月24日,1
175,怎麼我首儲了之後，領不到劍的金色那個，我的劍現在還是紫色的= =,2018年4月22日,2
176,算了爛遊戲不玩卡實在,2018年4月22日,1
222,非常適合,2018年4月21日,5
106,對你這遊戲很失望大不了不玩連原本的帳號都登不進去是要怎麼拍照給你看,2018年4月20日,1
178,很卜榜,2018年4月18日,5
174,常常登入不進去，希望這一點可以改善,2018年4月16日,4
179,忘記在哪個伺服器了可以幫我找一下嗎！,2018年4月16日,5
173,不知道怎么玩！,2018年4月15日,3
159,遊戲任務多畫面細膩一玩就上癮,2018年4月14日,5
168,升等快點啦～但我很喜歡^.^畫質加油,2018年4月14日,5
180,維護後，找不回帳號，發生甚麼事?,2018年4月13日,3
224,不錯玩,2018年4月13日,5
586,明明本來的名字，卻要求我改名字，只是因為別人也是這個名字！！,2018年4月13日,3
223,還不錯,2018年4月12日,5
172,淨化心魔為什麼點進去跑不出來？,2018年4月11日,3
181,關幾遊戲,2018年4月11日,5
182,目前都還順暢，，加油,2018年4月11日,5
183,不錯的遊戲，另人上癮,2018年4月10日,5
225,還可以,2018年4月9日,5
116,你好我的帳號不知不覺就不能進去我花了不少錢裡面還有點數請幫幫我,2018年4月8日,2
171,為什麼我的還不能玩，麻煩處理一下,2018年4月8日,1
115,現在登不進去是怎麼樣。  重新下載也一樣  265-黑馬王子,2018年4月7日,2
152,怎麼卡在10%進步去遊戲，早上還好好的,2018年4月7日,3
167,目前無法登入，卡在登入前讀取資料 卡在10%沒有動過,2018年4月7日,1
201,非常讚,2018年4月7日,5
275,好玩,2018年4月7日,5
121,網路滿格一直顯示網路超時 頭照還會亂變 重登聊天記錄也亂改,2018年4月6日,1
221,你們的遊戲非常好玩，謝謝你們！??????????,2018年4月6日,4
151,剛剛重新登出所有帳號都不見是怎樣,2018年4月5日,3
170,good game me happy,2018年4月5日,5
137,怎麼一更新完之前在玩都角色全都不見了該怎麼處理,2018年4月4日,4
276,好,2018年4月3日,5
226,好玩,2018年4月2日,5
145,太爛更新為什麼不能賣包滿出去,2018年3月31日,1
185,根本就無法進去,2018年3月31日,1
169,要改變成可一自己打的,2018年3月29日,4
219,不錯玩,2018年3月28日,4
220,好玩的遊戲,2018年3月28日,5
127,又是一個要玩家狂儲值的概念  有很多活動是真的啦！但是要儲值就是了  不是遊戲不好 只覺的不要什麼都要元寶處理  連找回任務也要元寶  不懂得可能傻傻的一直掛機  衝戰力……精品禮包就故意丟在包包 打開也要錢  那幹嘛佔用包包  時裝現時活動也出現在包包  打開要元寶,2018年3月27日,1
134,為什麼我的紅裝卷６０多張自己消失不見啊~太離譜了吧,2018年3月26日,1
218,超?超?好玩,2018年3月26日,5
606,綁元購買物品有限制？，那要綁元做什麼，提升一個階位要多少丹，如果都花元寶買，那需要破萬元，真當玩家是提款機嗎？告訴你，不玩最大，看誰損失大,2018年3月26日,5
187,玩玩看，新玩家,2018年3月25日,3
122,遊戲可不可以改登帳密的啊 不要只能用咕狗登入,2018年3月24日,1
277,好玩,2018年3月24日,5
123,為何神魄沒法購買，我明明有三萬多綁元啊！就是沒法買，搞什麼飛機,2018年3月23日,3
189,神魄怎麼買,2018年3月23日,1
143,我遊戲不小心刪除了一次，之後我重新下載，為何我之前玩的角色不見了?能否幫我找回?,2018年3月22日,4
229,剛玩……感覺還不錯,2018年3月20日,5
142,請休正260服 法寶系統一點進去就斷線 還有組隊副本 打個一次就顯示網路不穩定 哪招？,2018年3月19日,1
216,不錯玩,2018年3月19日,5
278,好玩,2018年3月18日,5
232,好玩,2018年3月17日,5
233,非常好玩,2018年3月17日,5
96,郭閔慈小姐，如果真的想要玩，歡迎來第87伺服器找幫會:神武，我人物名稱:無名劍俠，因為現在伺服器合併如果沒有在那就是在第79伺服器，所以可以當你的導師,2018年3月15日,5
139,這是我玩的第一個遊戲 之前都沒玩過遊戲 一進去也沒新手指導 完全不會玩?? 有人能教我嗎????,2018年3月15日,4
148,更新後就登不進去，會不會太誇張了！,2018年3月15日,1
150,介面較同類型手遊清晰，唯美畫風，劇情鋪陳值得慢慢享受，有如化身主角身歷其境。,2018年3月15日,4
190,遊戲開不了！,2018年3月15日,5
191,什麼時候開新服？,2018年3月15日,4
231,就是好玩,2018年3月15日,5
230,不錯,2018年3月14日,4
193,請問一下?背包裡的黃金要如何丟掉?,2018年3月13日,3
141,每次玩這遊戲網路都會斷線 現在改版更新之後直接沒網路 明明登出用其他程式網路都很正常 麻煩一下 不要越改月爛了 本來想說要客金一下的 現在不想了,2018年3月12日,1
227,保持長久,2018年3月12日,5
192,背包滿了，把多餘的裝備熔煉掉，在熔煉界面把篩選推薦鉤子去掉，就能手動熔煉多餘的裝備 ，這些我都用盡了，背包還是不夠，請告訴我要怎麼辦？,2018年3月11日,3
157,很好玩沒錯     但為什麼不能綁定,2018年3月10日,5
188,上班也很好玩也好掛機。,2018年3月10日,4
197,垃圾遊戲 廣告三小 廢物,2018年3月10日,1
149,花錢 沒上三天就被砍掉是這樣 如何,2018年3月9日,1
196,為什麼我一直登不進去啦！！！ 一直被退出來,2018年3月9日,2
308,我是1區239服豫園佳境的玩家豕豕 為何更新之後以前角色不見了 現在系統要我重辨新角色 請盡快處理 謝謝,2018年3月9日,1
103,希望不要像之前玩的遊戲被玩家殺殺來殺去解任務也被殺之類的,2018年3月7日,5
140,不知為何我和伴侶今天結婚明天就會不見，玩不下去了,2018年3月7日,1
186,謝謝你們的回應，還不錯玩,2018年3月7日,5
194,我的帳號消失了有點不想玩了,2018年3月7日,4
195,搞什麼，這兩天一直卡,2018年3月7日,1
199,更新完帳?不見了,2018年3月6日,4
239,非常好玩,2018年3月4日,5
126,玩到今天太耗電了....不知道遊戲有功能省電效果？那麼沒有....啊,2018年3月3日,3
155,為什麼我按上傳頭像 按相簿選擇它還是沒有動靜呢？,2018年3月3日,4
238,好棒喔,2018年3月3日,5
135,還算順暢，只是首儲金額以及最低儲值金額會讓人很猶豫,2018年2月28日,3
237,不錯玩,2018年2月28日,4
144,封神試煉為什麼都進不去……已經反應了一兩個月沒下文是要怎麼玩,2018年2月27日,4
236,還不錯,2018年2月24日,4
130,畫風和設計非常完美，是值得推薦的好遊戲,2018年2月23日,5
132,人物選擇太少 但遊戲方式簡單 不需花太多時間,2018年2月23日,3
310,這個遊戲非常好玩大家一定要去玩玩看喔,2018年2月23日,5
311,爛遊戲 儲值扣款成功不給元寶是怎樣 詐騙集團開的遊戲嗎?,2018年2月22日,1
156,還不錯玩，但儲值吃太兇了。不會在沒各都那麼有錢，所以有儲就好。,2018年2月21日,4
147,如果元寶能像熹妃傳很好賺每日鄧入就有元寶的呀！我家是窮B啊！,2018年2月20日,3
198,玩到55級一綁定能玩啦，又重練，不會儲值，怎麼儲啊,2018年2月20日,4
146,"手機壞了送修中,帳號未綁定 ，有辦法從另一隻手機上開原本那個遊戲帳號嗎",2018年2月19日,4
153,只是想要登入，一進入馬上顯示以停止，刪了重載也一樣,2018年2月19日,1
228,還不錯,2018年2月19日,5
177,。。。。。。,2018年2月18日,5
118,真的非常好玩  我每天都玩  我建議大家去玩喔,2018年2月17日,5
184,一個鼓吹儲值和掛機的遊戲,2018年2月17日,3
235,不錯的遊戲,2018年2月16日,5
279,好玩,2018年2月16日,5
133,請問一下我那個帳號找不回來怎麼辦,2018年2月13日,5
136,我老婆帳號紀錄不見241服 forever老婆希望能快處理,2018年2月13日,5
234,好好玩,2018年2月13日,5
119,為什麼一直圍修,2018年2月12日,1
160,有是登錄會停留在登錄的地方登不進去有時還會LAG 快當掉一樣請盡快處理這問題 抽時裝機率非常低也太坑錢了可以機率高點嗎== 維修完加倍捲不見是怎樣？,2018年2月12日,2
163,玩不到2個月合服併了3次.傻眼~花了幾十萬元VIP12.卻一直跟前面舊服的合併.一次相差了十幾服.是想逼退新玩家還是想又刺激消費過年前在狠狠賺一筆.結果才一個禮拜今天又合服太扯了. 邊合服邊開新服.兩面手法詐騙玩家技巧曠古絕今.前無古人後無來者.老子花錢事小起毛子不爽！！退遊~詐騙巧取者必有報應！,2018年2月12日,1
165,希望可以生小孩,2018年2月12日,5
204,很好玩,2018年2月12日,5
215,很好玩,2018年2月12日,5
274,好玩 好玩,2018年2月12日,5
309,遊戲介面的功能相當齊全，整理操作起來倒是也很流暢，大範圍的戰鬥特效相當華麗，玩到現在都很起勁,2018年2月12日,5
125,讓無課金玩家多點福利,2018年2月11日,5
161,很爛，一直說我斷線，打副本時按不動，就讓我白白站在那被打。想領個登入獎勵也領不到，升級也升不了，還一直要人儲值，不儲值就什麼也不給，爛！,2018年2月11日,1
205,好玩,2018年2月11日,5
214,畫質還可以@@（應該吧）,2018年2月11日,3
166,禮物送多點,2018年2月10日,5
212,好玩可愛,2018年2月10日,5
213,好玩,2018年2月10日,5
273,好玩,2018年2月10日,5
120,我覺得很好玩,2018年2月9日,4
210,很好玩,2018年2月9日,5
211,超好玩,2018年2月9日,5
129,帳號不見了都沒有一個窗口在處理   你們是來欺騙消費者的嗎,2018年2月8日,1
138,非常好玩的手遊，歡迎來玩,2018年2月8日,5
207,非常好玩,2018年2月8日,5
208,好玩,2018年2月8日,5
209,還可以,2018年2月8日,4
767,好玩,2018年2月8日,5
164,很好玩,2018年2月7日,5
203,很好玩,2018年2月7日,5
206,不錯玩,2018年2月7日,4
93,遊戲內的活動跟任務很多，儲值獎勵仔細挑選可獲得最大收入，隨著等級慢慢開放功能的設計也很好習慣，不會看得眼睛花花,2018年2月6日,5
94,遊戲持續有在更新很不錯，比那種只會放儲值活動的遊戲好多了，系統介面做得清楚好找，有好好考慮到玩家的使用習慣,2018年2月6日,5
95,掛機和任務回報做得很方便，不會LOSE掉該拿的獎勵，有時間的時候在去追追活動進度就好，玩起來很輕鬆,2018年2月6日,5
97,遊戲的紙娃娃系統每賣，裝備、靈寵獨特的外型都很有魅力，可以提升玩家戰力這點也很實用,2018年2月6日,5
98,這畫風挺受女孩子喜歡的，組隊都會遇上真妹子聊天，認識幾個每天一起玩樂打副本，真想哪天約出來啊,2018年2月6日,5
99,遊戲系統做得很人性，強化、升級操作起來都很簡單，不用想太多輕鬆玩最好，太囉嗦乾脆去玩PC算了,2018年2月6日,5
100,遊戲的活動跟任務相當多樣，腳色的動作很有仙氣，戰鬥特效挺有水準的，遊戲畫面的細節做得仔細，給個讚,2018年2月6日,5
101,五六年前的的手機也可以玩，現在用兩隻手機玩得很順，登入快速連線穩定，手機不會過熱這點94爽,2018年2月6日,5
102,招試放下去滿螢幕的冰超霸氣，插畫般的角色令人喜歡，讓人都想YY了(遮臉,2018年2月6日,5
104,真不虧是戀愛主題的遊戲，後面大家都是雙雙對對，我的螢幕都是白的，哪時候換我脫魯阿~,2018年2月6日,5
107,系統教學做得很好懂，介紹給友人玩也好教，期待有機會更進一步(握拳,2018年2月6日,5
108,遊戲的音樂好聽，配音更是聽得我心裡酥麻酥麻，再聽下去都快可以當配菜了,2018年2月6日,5
109,自動組隊很方便，隨便找人出團就一堆東西可以拿，撿得爽歪歪,2018年2月6日,5
110,每天花點時間打副本穩定收資源輕鬆打，自動組隊超級好用94狂,2018年2月6日,5
111,本來想說組隊副本沒機會解，自動組隊超級好用的，超多東西拿到手軟,2018年2月6日,5
112,時裝超漂釀，自由染色這點最棒，自由創造自己喜歡的模樣自由度超高的~,2018年2月6日,5
113,武俠風格的遊戲畫面很有仙氣，蘿莉靈寵真可愛，我要當蘿王!!,2018年2月6日,5
114,如果能把一些時裝改成能用綁定元寶買的話就好了。不然只有VIP玩家能買時裝。。不公平，還有99，999朵玫瑰花只能用元寶買,2018年2月6日,5
117,突然不能玩   程式會跳出,2018年2月6日,1
200,2/6晚上24:00多領完活動獎勵及打完副本任務後就掛機元寶還有870多顆，2/7早上07:00多起來就關掉下線上班去，剛上線為何遊戲元寶剩下42顆？是誰偷走了？  實在是搞不懂難道你們遊戲會自動扣除元寶的嗎？ 難道你們這個團隊就專門設計這種偷竊詐欺他人錢財的遊戲啊~~,2018年2月6日,3
372,好玩,2018年2月6日,5
128,為什麼我玩到一半帳號就消失了之後就進不去 因為蠻好玩的所以給4星,2018年2月5日,4
131,我仙羽副本一直進不去請你處理一下其他的服本都可以進哦 處理好 給5星,2018年2月5日,4
158,"隔一天就不能登入,登入到畫面馬上顯示紫青雙劍已停止,然後跳出,這搞哪招",2018年2月5日,1
373,為啥嘛我不能綁定帳號 ，，，，，，,2018年2月5日,3
329,這個遊戲無法玩，近入又跳出,2018年2月3日,1
330,249服什麼時候出,2018年2月3日,5
328,單機版遊戲，明明活動都有打，還是要花元寶找回，垃圾,2018年2月2日,1
331,進入中時間太久,2018年2月2日,3
371,好棒,2018年2月2日,5
374,好玩??,2018年2月2日,4
332,希望有遠距離攻擊,2018年2月1日,5
375,沒想法,2018年2月1日,5
327,死要錢的遊戲，什麼活動都要人儲值而且還要巨額才有辦法拿到，伺服器一直開，明顯也是為了賺錢更快，活動死板無聊，而且培養的功能一直出，也是為了吸錢快，後悔儲了一千塊卻感覺不出有多大差異，一千塊還換不到一件活動時裝呢！根本給好野人玩的，越玩越睹爛，千萬別入這爛坑，只會讓你花一堆錢買來寂寞，因為伺服器一直出你的伺服器會瞬間成死城,2018年1月31日,1
377,很好玩,2018年1月31日,5
312,爛遊戲 一直閃退 幹 媽的 機車 垃圾 廢物 不要玩比較好,2018年1月30日,1
314,非常的好玩 沒有缺點 真的 我推銷各位一定要玩紫青雙劍,2018年1月30日,5
333,遊戲很好，可是儲點有困難。,2018年1月30日,5
378,很好玩，還不錯。,2018年1月30日,5
334,為甚麼我會常常玩到一半就跳到首頁?,2018年1月29日,4
379,好玩,2018年1月29日,5
380,超讚,2018年1月27日,5
381,喜歡,2018年1月27日,5
291,"去FB粉絲團沒回應，想詢問如安桌要轉換成IOS,該如何找回原本的角色？",2018年1月26日,1
335,還不錯的遊戲,2018年1月26日,5
336,請問現在儲值還會送綁元嗎？,2018年1月25日,1
376,很棒,2018年1月25日,4
382,簡單上手,2018年1月24日,5
266,為何一定要自動登入而不是手動登入呢？   還有為何不能用FB帳號登入？ 還有我前次綁定的帳號 wei_dang.Mi Yo  消失不見了，我是因為手機有問題先把遊戲刪除在從新下載，然後再登入就不是原先的wei_dang.Mi Yo這個帳號卻變成未看過的帳號登入，  我要哭死了  好不容易練到83等最後一場遊戲還是一場夢！！,2018年1月23日,5
267,更新之後，新的活動副本都一直卡在6%進不去，重新刪除下載還是一樣，可以請問一下哪裡出現問題嗎？,2018年1月23日,1
297,為何一定要自動登入而不是手動登入呢？   還有為何不能用FB帳號登入？ 還有我前次綁定的帳號 wei_dang.Mi Yo  消失不見了，我是因為手機有問題先把遊戲刪除在從新下載，然後再登入就不是原先的wei_dang.Mi Yo這個帳號卻變成未看過的帳號登入，  我要哭死了  好不容易練到83等最後一場遊戲還是一場夢！！,2018年1月23日,5
313,時裝怎麼拿啊說一下啊！不要每次都說特殊活動拿的到，奇怪欸，這是為了才62等的我，根本不知道，這是在偏心於那些儲值還有90等的人嘛！,2018年1月23日,1
337,儲值沒有送到應給的東西。。。。 客服回覆也是笑笑的,2018年1月23日,1
383,不錯,2018年1月22日,5
338,要怎麼跟換頭像,2018年1月21日,4
367,好玩,2018年1月19日,5
369,還不賴,2018年1月19日,3
384,????,2018年1月19日,5
315,和服後打跨服王輸出竟然0%是否太誇張，我戰力也有12。戰力輸我一百萬的還上排名。。,2018年1月18日,2
340,超好玩，殺時間不錯,2018年1月18日,5
341,感覺還不錯，還可以再更好，加油,2018年1月18日,3
299,儲值問題-為何橙色裝備（神兵）未送，影響升級進階，請盡速處理。一區145服,2018年1月17日,5
339,目前看不懂,2018年1月17日,5
343,又不能升紅裝、買元寶又沒進,2018年1月17日,1
385,剛剛才玩！不了解！^_^,2018年1月17日,4
316,一定要儲值才能把武器變成紅裝武器嗎？?儲值就無法打造紅武嗎？,2018年1月16日,4
344,非常容易上手,2018年1月16日,5
386,剛玩 還不錯~,2018年1月16日,5
387,就是好玩,2018年1月15日,5
302,"這個遊戲有人物有很多東西,玩很多天都不會膩、還有可以傳line、真是太好了玩了",2018年1月13日,5
322,"為何我的紅裝兌換卷消失,  1/12還在問別人要進階那個, 1/13就從背包中消失不見, 又無法有客服聯絡方式, 感覺十分差勁！",2018年1月13日,1
345,是一個上班不錯的遊戲,2018年1月13日,5
388,客服爛爛爛。,2018年1月13日,1
298,請問仙羽我昨天綁定元寶 吃到第三階 為啥今天上變第二階...？,2018年1月11日,5
307,我的私密訊息一直消失，可以幫我找回來嗎,2018年1月11日,4
346,怎麼沒辦法綁定帳號,2018年1月11日,3
363,一直閃退....,2018年1月11日,2
389,好玩囉,2018年1月11日,5
390,好玩,2018年1月11日,5
304,這星期我人物在240服選花魁，為何維修之後花魁沒了，也無法任務連續魁首2天這後面維修完就沒了這算啥,2018年1月10日,1
317,為甚麼我重下載玩找不到我知前玩的人無,2018年1月10日,1
282,點官網帳密，閃退個什麼啊，一直閃退，誰想玩，原角色找不回來也就算了，還一直閃退，就連帳號都無法綁定，爛遊戲,2018年1月9日,1
320,點官網帳密，閃退個什麼啊，一直閃退，誰想玩，原角色找不回來也就算了，還一直閃退，就連帳號都無法綁定，爛遊戲,2018年1月9日,1
348,維修不是的九點嗎，怎還沒好,2018年1月9日,1
349,一直當關,2018年1月9日,1
350,會閃退！,2018年1月8日,1
351,我的角色不見了 。 239服 ID 每晚打老虎,2018年1月8日,1
352,簡單明瞭 很容易上手,2018年1月8日,5
370,不錯玩,2018年1月8日,5
323,之前登入綁FB帳號，現在無法使用,2018年1月7日,4
347,重登後找不回帳號,2018年1月7日,1
391,不錯,2018年1月7日,5
392,不錯哦,2018年1月7日,5
354,要怎麼與客服聯繫？ 系統一直出現”背包空間不足“是怎樣？,2018年1月6日,4
393,不好意思我朋友玩遊戲玩到一半角色突然不見了怎麼辦？？？？？？,2018年1月6日,2
242,可以大幅提升能力的變身系統在重要時刻相當好用，戰鬥操作相當順手，玩到後期的副本都很有挑戰性,2018年1月4日,5
244,前期的教學簡單好懂，不會像日本遊戲的操作流程那麼繁複，提升等級逐步開放功能的講解比較不會讓人感到煩悶,2018年1月4日,5
