,reviews,Date,Score
94,媲美實體的遊戲，遊玩過程也很讚。 然而，在某些方面仍有不盡人意的問題，如： 卡片商人的卡片長期不更換。 誇世代的人物的對話沒有交集e.g.遊戲和遊星、萬丈目和海馬等等,2018年11月13日,5
95,垃圾系統打階級玩家明明都是20張牌組我13張怪獸卡一張五星以上6張陷阱魔法卡連五長都是前兩回合只有抽到一隻四星卡其他都是魔法陷阱卡垃圾系統,2018年11月30日,1
96,最近的連線狀況不是很優，常常在自家網路訊號滿格的地方都會顯示斷線。還有拜託把同步的搭配卡出滿，有也不要放在技能裡 最後，請把一些角色語音的中文字幕修正一下，起碼弄到和原作一樣,2018年10月22日,3
97,傑克任務打一般決鬥者會出現? 我打了9次，他一直顯示快到了 打了17次還是快到了?! 第18次才出現，還是30等的而已 而且掉卡機率也太低 30掉卡機率趨近於零 40等分數8000才有機率掉好卡,2018年11月27日,2
98,這遊戲的效能一直拉不起來，不知道是伺服器爛還是程式本身的問題，就算是電腦版也一樣。,2018年12月5日,4
99,有點吃運氣，例如一個帶海馬人的玩家手上，一開始就有青眼白龍跟海馬人，第一回合就一隻3000攻擊力的腳色基本上輸定了,2018年10月26日,4
100,看到得用花錢錢的sr 卡被限後，不願再當嗑長了，真心覺得花錢買卡的人都被當智障..,2018年10月29日,4
101,希望能擴充牌組的卡牌從30張變成跟動畫一樣的40張，以及希望怪獸和魔幻陷阱區能像動畫一樣從3格擴充成五格。,2018年11月9日,3
102,階段2一開始要往旁邊滑去新區域嗎？，一直要往旁邊滑根本滑不過去，然後也什麼都不能按,2018年10月25日,1
103,我希望遊戲王能出狼人跟雙持劍的怪獸而且我希望5ds能出鬼柳這個人物,2018年11月18日,5
104,可以處理一下連線問題嗎？ 動不動就斷線，跟玩家對戰到一半斷線，是要我怎麼玩阿，這個問題已經有一段時間了，拜託麻煩處理,2018年11月20日,1
105,為何連線一直卡呢？網路滿格耶，為何打流浪者都會卡？不課就這樣嗎？還是看不起外島的玩家呢？玩其他的遊戲就不會卡或閃退，有點誇張哦,2018年11月24日,2
106,故意讓别人贏， 這麼多怪獸卡 完全一張都抽唔到 垃圾 遊戲王 垃圾就有你份,2018年10月25日,1
107,一開始要等，過很好玩，我玩了沒多久就有很金錢和寶石，然後我抽到了 星塵龍。我告訴你們有三隻精靈就有SR或UR，,2018年11月3日,4
108,在GX的區域中第7階段的階段任務「在決鬥世界和三澤大地進行一次決鬥」無法完成，三澤大地並未出現在遊戲中，拜託修一下，很愛這遊戲,2018年11月14日,4
109,可以開放語音交談嗎？不然讓玩家悶著心裡的氣會出其他不相關的事，直接約出來講清楚不是比較好嗎？開放語音，謝謝！！！好聲好氣跟你們說，不要不當一回事！！！,2018年10月31日,5
110,網路不順?明明滿格各種閃退還有畫面直接變一半的我玩快一年了第一次看到這樣的狀況,2018年10月27日,1
111,牌組不平衡的太誇張!! 媽的，活動刷lv40完全跟lv10是一樣機率 掉卡永遠都是R卡，幹！,2018年10月23日,1
112,為什麼更新後跟朋友連線打 一直連不到 是你們的問題嗎！ 如果是希望盡快改進 要不然一直不能跟朋友玩,2018年10月23日,1
113,我想知道為什麼我換手機後，資料都不見，下方有位也是這樣，我看他按資料傳輸就回來，那為什麼我按，是新的六等那支？！,2018年10月29日,3
114,歐貝利斯克巨神兵的活動 我覺得未來 可以 再出個幾次 而且不是隱藏版,2018年12月4日,4
115,點樣可把自己戰斗時的主要卡牌加至36張呢？現時最多可以加至30張。,2018年11月10日,4
116,請修改 斷線 勝負…… 不要每次打階級戰升級的時候 斷線算我輸……害我一直沒辦法上王！一直卡在傳說級！,2018年11月17日,3
117,角色喊話的中文字幕要改善，凱撒亮、十代、遊星的某些怪獸名稱會看不到，還有起手要平衡一下，除此之外都超讚的啦！ 粉碎、玉碎、大喝彩！！！,2018年10月27日,5
118,遊戲很好，但大多bug，經常在和玩家對戰時，明明沒有但它就一直說我超時、沒有連線，然後落敗，能處理一下嗎？處理了给5星◆V◆,2018年10月28日,4
119,履行契約的卡片設計請改善 應該支付生命值即可召喚儀式怪獸 卻必須在墓地最上方才能召喚 跟卡片說明有落差 卡片只說從墓地召喚 沒有提到要墓地最上方才能 目前評論都沒有人被回覆 難道遊戲製作團隊打算擺爛 不理會玩家嗎？ 希望你們不是這樣的團隊 否則可惜了這麼好的遊戲 被老鼠屎給壞了,2018年10月27日,3
120,決鬥時連線一直不穩，但是我的網路明明很正常！我明明就可以勝利，為什麼？？爛耶！,2018年11月9日,4
121,原來是陷阱王啊，我還以為是遊戲王呢！ 一張分斷或陷坑就可以贏下遊戲，何況還可以放三張，這遊戲好難！,2018年11月17日,3
122,作為遊戲王的愛好者。。前期只能說因為是三格可能有點不習慣。。下載之後。就不是很感興趣了。。後來回來在慢慢的品，發現還不錯。。畢竟是手機遊戲嘛~,2018年11月8日,5
123,網路連線問題是一大敗筆啊啊啊 才進場連開始都還沒開始就被判連線失效→投降，真的很讓人崩潰......orz,2018年11月20日,3
124,手機恢復原廠設定後帳號就不見了…還要我重玩？儲了不少耶，怎麼處理,2018年10月22日,1
125,成日出現簡體字 派石明顯少左 課金貴左 極度唔建議新手入坑,2018年10月22日,1
126,我用牛尾哲的「上吧，御用」技能，額外牌組的卡卻全部都不在只剩下御用守護者,2018年11月6日,4
127,非常感謝你們做出了一個怎麼棒的遊戲，讓我再次想起童年。,2018年10月24日,5
128,對手攻擊完可以再蓋牌我們卻不行 反正有很多不合理的地方都沒修正,2018年11月19日,1
129,有時候打天梯或普通決鬥，連打都沒打就是算我輸是怎樣,2018年12月1日,4
130,好啊每次打Kc都輸怎麼多，沉默的魔法師牌組根本是外掛，垃圾,2018年11月16日,5
131,換手機可是之前遊戲資料都不在，就算下載資料也不行，能幫忙解決嗎,2018年11月23日,3
132,要攻擊對方結果畫面一直卡，已經好幾次了，都沒改善,2018年11月13日,2
133,又有bug了。牛尾的技能上吧御用，用了額外只剩御用守護者,2018年11月2日,1
134,能在優化下系統更好，不知道是我手機還是什麼的，每更新一次戰鬥時都會卡卡的,2018年12月9日,4
135,卡片太難抽10次500我抽了9次4500也抽不到有關聯的,2018年11月24日,1
136,請問，我為什麼沒開5D's遊星人物 已經階級12了,2018年10月31日,3
137,"The game is exceted,i like 6Ds,especially Fudo Yusie.",2018年10月25日,5
138,無的綁定帳號無緣消失 花幾千了 等著吃官司吧,2018年11月8日,1
139,陷阱卡《陷阱干擾》經常無法正常發揮，為此感到十分困擾，希望改善,2018年10月27日,2
140,給負評原因： A、白金階級含以上10個有7個以上使用外掛！外掛！外掛！作弊 B、洗牌糟糕，且有預設上手率嫌疑，Lv8沉默劍士放1依舊上手率高，狡滑陷坑亦同，對方3回合內拿到2張以上假面變身屬合理？ C、一貫作風，主流極度市場化，平衡度稍不公平。 優點： A、3格怪獸與魔陷，有新意且符合手游方式 B、活動多且有寶石票券獎勵，並有角色特有牌組及卡片交易商，讓F2P玩家尚可生存 C、美術及流暢度很棒，且因應連線問題而導致敗場機制做出相應配套措施,2018年10月30日,1
141,牌組只有7張魔法卡陷阱卡，手牌全部魔法卡陷阱卡,2018年11月3日,2
142,好希望快出VRAINS的角色，好喜歡作哥喔,2018年11月2日,5
143,每次召喚青眼剛龍遊戲就會卡住,2018年11月11日,4
144,訊號滿格，卻說無網路連線，一直無法登入,2018年11月18日,2
145,什麼時候讓我們用歐貝利斯克的拳頭打人啊~(๑•̀ㅂ•́)و✧,2018年12月3日,5
146,比真卡方便，但比電腦版麻煩，尤其砌卡組及搜索……,2018年10月21日,5
147,爛死了階級都要下階段了又給我輸然後勝利兩場無限循環一樣好像永遠都贏不了甚麼爛遊戲啊!!!!!!!!!!!!!!,2018年10月26日,1
148,wcs costdown 取消1000石 依然沒改善,2018年12月4日,1
149,超愛看留言區裡的大家秀下限,2018年10月28日,5
150,希望有暗黑界卡包可以抽,2018年10月30日,4
151,可以考虑出一下完整版的游戏机制,2018年11月8日,5
152,用腦袋玩的遊戲就是讚,2018年10月22日,5
153,遇到的人都是比我強的，這樣我玩什麼,2018年11月17日,1
154,凱撒掉卡機率有點低 一直掉R卡,2018年10月26日,5
155,卡卡卡的 煩死了 一直卡在同一階段幹你娘,2018年11月21日,1
156,遊戲中下載更新的速度很慢,2018年11月30日,3
157,被牌組編輯器的教學卡住了,2018年11月10日,1
158,同步系統出了後變的更有趣！,2018年12月4日,5
159,那個洗牌方式變了，想變以前的喜牌方式,2018年11月25日,4
160,v6超量了，dl可以跟啦,2018年12月20日,3
161,簡單好玩好操作,2018年12月5日,5
162,"垃圾game,一堆外掛也不抓",2018年12月5日,1
163,為什麼不可以跟不同應用程式玩為什麼？,2018年11月30日,1
164,青眼賽高！！！,2018年10月27日,5
165,I like 抖肉,2018年10月24日,5
166,讀取時間有點長,2018年10月30日,3
167,彈4路 軌,2018年11月24日,5
168,為什麼階級決鬥裡「累積勝利」沒有重置？？？,2018年12月2日,5
169,我覺得不錯玩,2018年10月26日,5
170,很不錯的設定,2018年11月29日,5
171,石頭!!,2018年11月5日,5
172,根本不能進去玩,2018年10月22日,1
173,花錢還打不贏垃圾遊戲,2018年10月31日,1
174,遊戲王是一款真正的卡牌遊戲！！😂😂,2018年12月1日,5
175,抽牌問題太不平衡,2018年11月14日,5
176,給我好看,2018年10月25日,5
177,為什麼我之前的帳號不見了,2018年11月15日,2
178,就是要我們課金嘛！什麼爛遊戲？,2018年10月30日,1
179,好玩 good game,2018年10月23日,5
180,進不去遊戲，手機型號S7,2018年12月4日,3
181,更新後一直當機可以改善一下嗎？,2018年10月22日,1
182,登不進去!!,2018年11月17日,1
183,新世界什麼時候開始,2018年11月17日,5
184,太多好卡要克金,2018年12月4日,5
185,已刪遊，這遊戲有夠爛,2018年11月14日,1
186,要的卡都抽不到 垃圾,2018年11月14日,1
187,我愛我媽,2018年11月4日,5
188,為什麼登入那麼久,2018年11月14日,3
189,重温兒時旧梦，想要黑暗界卡组,2018年11月6日,5
190,不用課也能玩,2018年11月16日,5
191,希望變成正規模式,2018年11月1日,5
192,好 我看一看有喝采,2018年10月26日,5
193,希望能變成怪獸區五格，魔法、陷阱區五格,2018年10月29日,4
194,打開卡鉲咔鉲咖髂,2018年11月16日,5
195,垃圾，新手教程糸想点？啊！？一直指个度又唔俾我按，想点？,2018年10月30日,1
196,希望體力回復時間再短一點。,2018年11月24日,5
197,非常好玩的遊戲,2018年11月16日,5
198,KC盃經常出現疑似外掛玩家,2018年11月19日,1
199,爽哦 啞馬遜空蚜吃屎,2018年10月29日,3
200,…0…,2019年1月4日,2
201,好好好好好,2018年12月12日,5
202,超棒,2018年12月7日,3
203,吃飯,2018年12月9日,1
204,敲好玩,2018年11月24日,5
205,為什麼階級決鬥裡「累積勝利」沒有重置？？？,2018年12月2日,5
206,不错玩,2018年10月21日,5
207,thanks,2018年11月1日,5
208,Good,2018年11月2日,5
209,好玩,2018年11月2日,5
210,加油,2018年11月20日,5
211,我的資料,2018年11月23日,5
212,不錯,2018年11月28日,5
213,很好玩。,2018年11月26日,5
214,很好玩,2018年11月6日,5
215,超喜欢,2018年11月18日,5
216,ˇ棒3👍,2018年11月22日,5
217,好好玩,2018年11月28日,5
218,。。。,2018年12月6日,3
219,Nice,2018年12月5日,4
220,Hype.,2018年12月4日,4
221,Good,2018年12月4日,5
222,好玩,2018年12月4日,5
223,Good,2018年11月29日,5
224,我現在連1顆心都不想給你們，我還想給你們 副分數 現在是MPC角色 都給我設了那麼強幹什麼啦 曲曲路人給我設置簡單一點 放在那邊不就是要給我們打的嗎這麼變態幹什麼啦你們乾脆 倒閉算了啦,2018年10月17日,1
225,階級對決三小匹配啊一直匹配階級比我高的，這遊戲到底要不要給人玩啊，幹你娘這三小遊戲牌抽了好幾抽都抽不到好牌，這機拜遊戲是要不要改啊,2018年10月12日,1
226,遊戲裡面常常發生卡住不然就是速度很慢的問題還有就是什麼時候才能拿到最後一張神之卡巨神兵現在太陽神跟天空龍都拿到了,2018年10月19日,5
227,官方幫幫我，我打贏lv50的尤貝爾然後他跟我說活動結束，可不可給我尤貝爾-極度悲傷的魔龍，我可不想差極度悲傷的魔龍的情況下結束QAQ,2018年9月23日,3
228,我很喜歡，但希望能推出facebook登入之類的，要不然想暫時不玩以後在玩又要重新開始很麻煩。希望能讓占的容量小一點。😘😘,2018年9月28日,5
229,只要多查詢網上資料可以用現有寶石抽有價值的小型卡包組出T1牌組，還有多種角色可以使用非常多樣性的遊戲,2018年9月25日,5
230,我本人本來就很喜歡遊戲王，但是遊戲王一直都是電腦版，而現在出了手機版就變的很方便玩，希望之後能出超量 搖擺和Link召換,2018年9月26日,5
231,很好,2018年10月29日,5
232,拜託改回五格啦！幫說一下，進去後去設定可以綁定帳號。最後拜託幫貘良出迪爾邦多啦!!在動畫裡超強der(要有出場動畫!!),2018年9月30日,5
233,遊戲玩法很有限，像是牌面上怪獸區及魔法陷阱卡區只能各擺三張，這樣許多需要五張怪獸或是五張魔法陷阱的玩法是要怎麼玩?尤其現在出到第三代，很多同調召喚不是區區三個怪獸卡區可以同調出來的，可以麻煩改成正常的玩法嗎，要不然玩法這麼有限有誰還想玩,2018年9月26日,1
234,這次的改版翻譯問題真的蠻嚴重的，除了同步怪獸的效果敘述之外，階段20的任務是使用10次“反制”陷阱而不是“計數物”陷阱，不要跟我一樣傻傻的打了十場才覺得奇怪喔ˊ_>ˋ,2018年10月3日,3
235,👍👍👍👍,2018年10月20日,5
236,你們的翻譯是怎麼回事被指出有許多錯誤，而且都沒有改進，這些錯誤甚至已經到達了誤導玩家的程度了。 例如貝卡司的解鎖任務其中一項，在對上貝卡司的一場決鬥中使用兩次計數物陷阱卡。然而實際上需要使用的是反制陷阱。,2018年10月3日,3
237,我想了解，冰之女帝和暴風雪大師效果一模一樣我卻無法使用冰之女帝效果，風能基地次世代介紹要用次世代控制者+地屬性怪獸才能召喚，我卻無法召喚，換了風屬性才可以。遊戲上卡片效果字幕介紹可以準確嗎？,2018年9月29日,4
238,想請問系統!為何超能力鋁場活動不是限定活動限用種族，這樣有啥意義?還有沉默魔導師在對手以效果抽卡牌時，為什麼沒加沉默魔術師的能力?,2018年10月17日,5
239,抽卡的時候可以加一些優惠嗎？像500鑽抽11包之類的，不然一次抽10包沒任何優惠，那又何必限制一次最多只能抽10包？還有，為什麼不要改成橫的？這樣不就可以玩5格了嗎？不然怎麼協調？,2018年9月23日,4
240,"坑錢game, 把同一類的卡分开在不同的卡包繼而令你去課金買不同的卡包，入坑的人請小心。",2018年12月4日,1
241,垃圾game，各種浪費時間，容量大，牌組洗牌缺乏公平性，根本就是故意的，打路人一下就召喚青眼白龍，打流浪者不管怎麼抽手牌都組不起來,2018年10月22日,1
242,唔該官方將伺服器加大，經常閃退同登入唔到，咁樣唔得點，只會趕客走。,2018年9月25日,3
243,更新完 pvp中闇遊戲的命運抽牌會死機 到致遊戲立即輸,2018年9月22日,3
244,重新下載後帳號就遺失，之前還有氪過金不想重玩，求客服解決問題，不然就差評,2018年9月25日,1
245,玩個遊戲下載要好幾個小時又一定要停在那個頁面是怎麼樣？？,2018年9月30日,1
246,卡牌效果說明不是很容易上手，因該可以提供各種抽到的手牌一個教學,2018年9月29日,4
247,之前還沒加入同調的還比較好玩，現在只要同調打出來戰力都2500以上要怎麼玩，根本贏不了,2018年10月9日,3
248,官方幫幫我，我打贏lv50的尤貝爾然後他跟我說活動結束，可不可給我尤貝爾-極度悲傷的魔龍，我可不想差極度悲傷的魔龍的情況下結束QAQ,2018年9月23日,3
249,"垃圾game,辛苦成功召喚奧西利斯天空龍然後人地普通召喚天空龍發動效果比人地陷阱卡搞掂左,最基本效果咭都搞唔掂,收皮la",2018年10月2日,1
250,4G滿格網路打階段打到跟我說網路斷線？連續好幾次可以贏的都被你系統搞掉甚至還降階,2018年9月26日,3
251,我用Google play登入結果登不進去 虧我還玩這麼久結果只是重灌就登不了,2018年10月18日,2
252,每次階級決鬥只要連線失敗都會判我輸這樣我永遠都升不了階級,2018年9月24日,1
253,為何沒綁定這樣換手機不就不見了，可以用個綁定安心玩不錯用好給5顆心,2018年10月13日,4
254,更新之後帳號全不見 看不懂這間公司搞什麼 帳號也救不回來 花了那麼多時間抽到自己最喜歡的卡變成這樣我也是笑笑的,2018年10月7日,1
255,看到新的限卡揪4爽，再繼續無腦跟風空牙暗鬼亞馬遜阿，不會想牌組就趕快退坑，不要只會一味的無腦跟風。,2018年10月16日,1
256,沒有未來的遊戲，平衡性爛到爆，過去的卡通通廢掉，長年支持的遊戲王已死。花錢的祝你未來不要後悔!,2018年9月30日,1
257,很喜歡這個遊戲 也打出自己獨特的牌組上分 可是不給上分不用那麼誇張吧 一個牌組才9隻怪 起手加抽卡 總共6怪 還給人玩嗎 一個陷阱和魔法都沒有 如果我一堆怪就算了 才9隻欸 別和我說這是機率 這機率有多低還不只一場,2018年9月27日,1
258,乾 KC盃打7場，全部都滿血直接落敗，趕快處理一下,2018年10月9日,5
259,我覺得很扯啦 一隻星塵龍我砸了快4000的石頭還抽不到? 機率會不會太高了點???,2018年10月7日,1
260,卡片「垃圾壓陣隊員」在墓地有對象手牌有卡的狀況下，無論手牌還是場上都開不了效果，已經因為這樣輸掉好幾場聯盟賽了......希望能盡快改正，不然連給五星的動力都沒有了...,2018年9月26日,3
261,我買究極青眼白龍那個卡包我用了8元買哪個只限一次的卡包但是沒有出貨品結我,2018年10月16日,1
262,我不知道是bug還是怎樣 我明明有怪獸遭到戰鬥破壞 卻沒有觸發到命之繩索這張陷阱卡,2018年10月16日,5
263,我可以用其他的方式拿到最新的白靈龍牌組嗎，記得剛進來玩的時候，每一副牌組都只要500個寶石，現在沒有寶石選項購買了，只能課金嗎,2018年10月16日,5
264,我的帳號一年前有在玩。Goolge play一樣有紀錄，但今日要回鍋卻讀取不了先前的資料,2018年10月15日,4
265,那個暗黑牌組的暗黑界的導師出現bug效果明明是傳送到對手的場上，現在卻傳到自己場上?,2018年10月15日,5
266,抽牌機率完全有問題，魔法陷阱不到六張，怎麼起手都有很高機率抽不到怪獸。又容易先攻。白白給對方累積勝場。,2018年10月8日,1
267,請問為什麼常常出現網路未偵測 而且玩的時候都很順暢網路也滿格 但就是會一直出現重試,2018年9月25日,3
268,暗黑界的導師效果執行有誤 麻煩請修正,2018年9月27日,5
269,容量少會好些，還有，這個遊戲有問題，如以魔法咭或生物效果特殊召喚暗黑界魔導師時，它不是召喚在對方場上，而是召喚在我方場上,2018年9月27日,3
270,同部召喚有問題，完全符合條件但召不出來,2018年9月26日,2
271,希望GM們快點更新進度，大家都想玩新款式的卡組，不想只停留融合和儀式的玩法啊！,2018年9月28日,3
272,什麼時候要出殺手番茄，我一定抽一堆，尤貝爾超需要,2018年9月26日,5
273,明明就有的卡片都會無緣無故消失…請問這是什麼問題！？可以處理一下回溯問題嗎？,2018年9月29日,3
274,我的帳號被覆蓋掉了所以請幫我找回名字是無誤解決,2018年10月3日,4
275,PVP闇遊戲發動命運抽牌會連線失敗 輸到掉級,2018年9月24日,5
276,我明明抽到蒼眼銀龍三張但是我找不到它，我用了文字搜尋都找不到，請關注。,2018年9月25日,4
277,"自從更新3.01,聊天室不能聊天而且會出現卡頓，已先檢查裝置問題與重新安裝，但是依然沒有改善",2018年9月27日,3
278,石頭可以變回以前多送一點嗎？以前一兩百顆隨便送現在都10幾10幾在送,2018年10月2日,5
279,融合解除的效果有bug墓地明明都有融合怪獸的素材但只有把融合怪獸回到額外區卻沒召喚素材怪獸 希望能修正,2018年10月2日,5
280,遇不到20級的十六夜亞紀,2018年9月28日,5
281,"新手下載 卡在下載資料, 根本不能開始遊戲",2018年9月25日,1
282,請問儲值的時候支付的是台幣還是美金,2018年10月1日,4
283,因為有玩過其他遊戲機上的，很多上手，消磨零碎時間很好用,2018年9月30日,5
284,太好了 新的系列有新妹子！5ds讚！,2018年9月25日,5
285,糞遊戲 永遠都那2副能玩,2018年10月7日,1
286,為什麼別人都可以拿到不動遊星我就不行,2018年9月28日,3
287,"非常不错,只是游星卡组还很多卡没有更新,非常难召唤",2018年10月9日,5
288,希望可以提高控制五隻怪獸卡,2018年9月24日,5
289,希望各種族的牌組能多元化,2018年9月25日,5
290,怎更新後都不能玩了,2018年9月26日,1
291,希望這個遊戲 可以向 卡通電視一樣 有40張牌組可使用 希望 UR SR 的卡片 可以多送幾張 讓玩家有更多選擇 最後可以的話希望你 遊戲怪獸的攻擊可以發射出雷射砲雷射但還是火焰斬的效果像電視一樣 相信會有更多更多的人 我喜歡這款遊戲 也希望這款遊戲可以成立 LINE的ID讓玩家可以放心的儲值 放心的 繼續使用繼續玩謝謝,2018年10月4日,4
292,咭的種類不齊全和抽卡便宜點就好,2018年10月11日,5
293,4000生命值太少了，後攻隨便也能一回合內扣光，沒有策略性，強烈建議至少加到6000 以上！！！,2018年9月21日,1
294,如果不小心將程式刪除，在下載後，若能保留刪除前的資料就更好了,2018年10月29日,5
295,沒有擔當 夠胖 只會嘴跑 子翔,2018年10月29日,4
296,想問更新版本都要重新開始玩嗎？我很久之前有帳號玩過可以拿回嗎？我舊帳號有google play 付費……,2018年10月18日,3
297,一直出現沒有網路，手機版跟steam版一樣,2018年10月20日,1
298,一包出星塵龍非洲人只能羨慕我呵呵,2018年10月19日,5
299,洗牌過差 怪獸區過少 還原度跟原本遊戲王規則差太多,2018年10月21日,1
300,陷阱卡克隆複製好像不能用@@,2018年10月18日,3
301,個人十分喜歡這遊戲，可我怕到arc-v這遊戲會爆炸（變太複雜）,2018年10月14日,5
302,更新後常出現無法連線的問題，更新前不會,2018年9月30日,3
303,暗黑界的導師效果執行有誤 麻煩請修正,2018年9月27日,5
304,请问有人教新手怎么组一副自己的牌吗,2018年9月22日,5
305,把廢品同調士改成垃圾同調士也太過分了,2018年10月3日,4
306,決鬥測驗 level 3 primal burst 2 有問題請修改一下,2018年10月11日,5
307,尤貝爾活動太陽神活動結束差評,2018年9月28日,1
308,更新到5Ds之後，常常出現連線異常的狀況。,2018年10月2日,1
309,醒醒吧各位 這遊戲很坑的,2018年9月27日,1
310,為何舊帳號的ID無法輸入，找不到地方輸入,2018年9月22日,1
311,各方面都還不錯,2018年9月22日,5
312,對戰偶爾還是會出現卡住的情形,2018年9月22日,2
313,沒有很正規的五格區 打起來有點 陌生,2018年10月3日,3
314,今日又想維護到幾點呀，快公佈啦,2018年9月25日,3
