,reviews,Date,Score
785,透過line點數而認識這個遊戲 輕鬆上手 烏法魯都很可愛 可是今天已經第二天 我也已經達到目標所訂的8級並超過了 卻尚未領取到說好的15點 下方許多留言反應 請給我們一個妥善的處理及回應 讓我們看到你們的誠意 事成後 我會評定5顆星 因為你們值得這五顆星,2018年2月21日,2
781,遊戲本身不錯玩，但更新過後、每次的登入時間都是超過十分鐘以上還不一定能進入遊戲……是否可以改善一下呢？不然就真的只能放棄繼續玩了,2018年2月22日,3
793,"希望每日登入的部分，其中2天能分別改為1天是魔法抽獎卷，另1天是立即完成召喚卷，因為等待的時間實在是太漫長;另外希望可以推出以轉盤來獲得的道具，道具裡含有鑽石,經驗值,立即完成召喚卷,魔法抽獎卷,光明,黑暗或是黃金強化石，基本上這兩項改進，就會更完美了！",2018年2月23日,3
767,糞game，登入卡了十分鐘還不能進，不想給人解任務拿點就別放廣告出來啊！搞什麼下流髒手段擋人。爛到笑。,2018年2月24日,1
790,每次要點開進去都要很久 有時候開個十幾次都開不了 還有玩到一半被退出 希望能快點多改善這問題,2018年2月24日,2
795,不知道為什麼 登入5次有4次都系統錯誤 浪費我一堆時間 最後還是進不去(??_?`),2018年2月26日,3
799,可以不要每次更新後要進入遊戲都一直處在loading 的畫面嗎？一直沒辦法進去，這是要玩家如何？有新任務卻這樣浪費我們的解任務時間，再這樣真的會不想玩了,2018年2月27日,3
783,明明已經10等了 還是不給我Line點數 扯 已經好幾天了,2018年3月1日,1
787,禮物房簡直就是在耍人??召喚布布烏法魯，哇操！我都召喚將近20隻了還是不給過關是什麼情形??????,2018年3月1日,1
791,進去真的可以卡很久== 網路明明是滿格 說什麼沒有網路== 跳掉重新進去 10分鐘了都還沒進去==,2018年3月2日,2
784,詐騙，只騙人進來充人氣，已經在24小時內完成8級，都超過10級，還不給點數!騙人遊戲，快給15點Linepoint來!,2018年3月3日,1
779,"搞什麼從2018/02/13至今都三月份, 一直說資訊有誤也不能玩; 重新下載和反應, 還是不能玩也沒工程師來修復和維護; 貴公司的伺服器是不是太老舊? 麻煩快點快點修復。",2018年3月5日,1
786,一直?我游??案下???是怎?，重下?好多次了?是一?，?是存心再浪?我的??？明明都?入游?，?始新手教?了，?跳出?案下???，又要我重新下?游?？？重新下?了?是一? 到底？？已放? ?游?。,2018年3月5日,1
788,看了影片，又跳回到登入畫面，一直重來是怎樣，好幾次都這樣，也都沒有改善，是想讓人棄遊嗎,2018年3月5日,1
682,召喚時間不應該是雙倍時間 (烏法魯+召喚台)應該改為兩邊加起來=召喚時間,2018年3月7日,4
688,裡面召喚出來的烏法魯很可愛，而且現在看影片都可以少1小時半，超棒的,2018年3月7日,5
719,召喚合成烏法魯 很有趣 而且可愛很適合女生玩,2018年3月7日,5
745,好可愛,2018年3月7日,5
680,太常更新了。很不穩定。非常耗費系統資源，最近連開都開不了。,2018年3月8日,1
685,更新後登錄時間等好久，好不容易登入又出現異常，重新再來，很浪費時間……,2018年3月8日,2
686,更新後登入好久，又一直發生錯誤退出，後來進去了又發現雖然設定中文，可是好多地方都出現日文,2018年3月8日,3
702,更新 後都沒辦法進去,2018年3月8日,1
707,可以告訴我怎麼登進去嗎˙˙˙˙˙ 開了幾次一樣資料錯誤˙˙˙˙˙˙ 要怎麼玩˙˙˙ 都已經玩到快20等了˙˙˙˙ 現在卻不能玩，幫幫好嗎,2018年3月8日,2
709,一直登入不進去，清除資料重登也無法認證,2018年3月8日,4
720,呵，好常更新,2018年3月8日,3
727,說好的點數勒，，,2018年3月8日,1
729,怎麼變日文的 看不懂,2018年3月8日,5
734,可以不要有禮物包嗎？有點麻煩,2018年3月8日,3
739,無法登入，一直出現錯誤,2018年3月8日,5
744,很有趣的遊戲，人物也很萌,2018年3月8日,5
747,好玩，誠實遊戲，敢給！,2018年3月8日,5
749,有人知道怎麼召喚風的屬性嗎？,2018年3月8日,4
782,官方說完成任務24小時內發放點數，我到現在已經五天以上了，點數還是沒有發放，懷疑是否在欺騙下載量,2018年3月8日,1
684,天使龍不小心按到出售都不讓人用會來幫我弄回來幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹,2018年3月9日,1
708,登入時稍久，會玩上癮的遊戲,2018年3月9日,4
691,8級了也沒給點數,2018年3月10日,1
699,商店到底什麼時候才要弄好啊！都多久了！,2018年3月10日,2
723,燈不進去,2018年3月10日,1
746,畫風很可愛,2018年3月10日,4
792,登不進去........,2018年3月10日,3
703,"更新後,設定是繁體中文, 有些內容卻變成日文。 先刪除遊戲，重新下載就好了，我自己是這樣的情況，你們可以試試看喔。",2018年3月11日,4
712,很好玩寵物也粉可愛,2018年3月11日,5
718,早已過第8級好幾天了，Line的點數怎遲遲未給？說好的點數呢？？,2018年3月11日,3
726,無法登入,2018年3月11日,1
750,good,2018年3月11日,5
751,非常好玩,2018年3月11日,5
755,各種錯誤 各種跳出。,2018年3月11日,2
681,下載24小時後完成了8級但是並沒有給點數啊，我昨天登入沒有。今天登入也沒,2018年3月12日,1
704,馬的，一直發生錯誤，如不要給點數就直說就好了啊！,2018年3月12日,1
713,很可愛的遊戲， 可是！  一直不能玩 登入花很多時間，好不容易100%了就跳出error 已經1個禮拜半了 ?? 讓我開始想放棄玩了～,2018年3月12日,3
714,魔法抽獎  指定抽出「拉貝爾」 請問   這個任務是在騙鬼嗎,2018年3月12日,2
724,點數呢,2018年3月12日,1
687,"王X蛋!!!任務完成卻不給line point,可惡到極點!!!看留言有人有收到點數為何我到現在都沒收到呢？",2018年3月13日,1
710,雖然粉絲團爛到掉渣 但寵物可愛 當一個佛系玩家順風順水玩到了38級 感覺不虧,2018年3月13日,4
715,登入遊戲常常卡住，鑽石又少,2018年3月13日,4
736,好玩,2018年3月13日,5
738,好好玩,2018年3月13日,5
741,很好玩,2018年3月13日,5
748,製造時間太久了,2018年3月13日,3
753,還不錯,2018年3月13日,4
730,還不錯,2018年3月14日,5
735,人物可愛,2018年3月14日,5
737,真好玩,2018年3月14日,5
740,太有趣,2018年3月14日,4
794,不錯,2018年3月14日,5
647,已經完成八級，為何沒有收到Line  points 15點 點數。 本來還覺得不錯玩，但欺騙的行為根本不會再想玩。,2018年3月15日,1
678,8級後很快就給line點數了，很有效率！ 寵物很可愛很好玩，希望召喚石商店趕快用好~ 不然不能買新召喚石一直無法達成任務,2018年3月15日,5
696,等了一天無法進入遊戲 一直出現下載資料異常  怎麼玩,2018年3月15日,1
698,史上最扯的更新，ㄍㄍㄋ，更新完明明選中文，結果遊戲內容變日文，然後登入無敵久的，人家是更新變的更好，這遊戲是更新的倒退？,2018年3月15日,1
700,一直文件錯誤 登入馬上重啟遊戲,2018年3月15日,2
716,8級後很快就給line點數了，很有效率！ 寵物很可愛很好玩，希望召喚石商店趕快用好~ 不然不能買新召喚石一直無法達成任務,2018年3月15日,5
733,一直出現資料錯誤,2018年3月15日,1
756,根本無法進入,2018年3月15日,2
689,為什麼一直登不進去？？一直出現『您下載的資源文件有錯誤現重試......』可以改善嗎？一直關掉重登都登不進去！！這點需改善,2018年3月16日,3
706,一直出現閃退的問題 每次都要等很久,2018年3月16日,1
725,不能登入,2018年3月16日,1
743,點數在哪裡？,2018年3月16日,2
796,好玩,2018年3月16日,5
798,很棒,2018年3月16日,5
683,出現下載資源文件有錯誤 根本不能玩 到底,2018年3月17日,1
694,商譽信用比不上15點，哈！,2018年3月17日,1
705,給點速度快 遊戲可愛,2018年3月17日,5
711,我做完了留言700的任務結果領完獎勵卻但是沒有領到能量球！！！！,2018年3月17日,3
752,角色可愛,2018年3月17日,5
754,好玩,2018年3月17日,5
797,好玩,2018年3月17日,5
641,太誇張了吧!每次新活動出現遊戲出錯很嚴重，兩天了還不修，不是登不進就是玩到一般說網路不穩，這啥啊!好友也無法開，快解決好嗎！！,2018年3月18日,2
679,登入畫面卡超級久…  資料明明載過了還重載  都要登10-15分鐘以上甚至更久才能開啟遊戲,2018年3月18日,2
692,並沒有給LINE POINTS點數啊！騙人！,2018年3月18日,1
742,終於第?關,2018年3月18日,4
690,我已經在24小時內升到8級了，為什麼遲遲沒有收到line 點數呢？很差勁，騙人進來玩，有種上當的感覺,2018年3月19日,1
693,本來很好玩，但是現在完全無法登入……,2018年3月19日,1
717,不知道什麼原因三百多的鑽石瞬間只剩六十幾！,2018年3月19日,2
722,沒拿到點數，廣告不實,2018年3月19日,1
728,要怎麼送別人種子,2018年3月19日,4
643,每次我要進遊戲才連網路，但是鑽石卻一直不見，連合寵都有人幫我合，你們這遊戲是有阿飄嗎??,2018年3月20日,1
650,我是看到P幣滿8級送15P活動才玩的  本來覺得好玩  但是我滿8級後  卻沒給我P幣  活動也不見了  有被騙的感覺心情很差,2018年3月20日,1
695,好遊戲，但卻是爛經營，出一堆活動，但給遊戲者卻常常兩頭空，騙鑽石騙很大，增加合成稀有蛋的機率道具，根本沒用，限量寵根本是屁，大方送舞台道具根本廢物，我建議遊戲企劃人員，好好規劃活動寵合成機率，好好提升遊戲穩定度，別出一堆騙鑽的爛活動。,2018年3月21日,1
701,覺得被騙了到了八級沒有點數,2018年3月21日,1
721,這次活動人人送棲息地~~也沒用ㄚ~又做不到！！！,2018年3月21日,1
731,覺得被騙了到了八級沒有點數,2018年3月21日,1
600,不要認為消費很多鑽石一定可以得到想要的寵物， 太在乎很容易棄坑的(︶︹︺),2018年3月22日,4
601,每次更新後都莫名奇妙跑很久又近不去，要我們怎麼玩,2018年3月22日,1
607,（1）、盡是想賺玩家：太商業化了！買土地買到後來全都要寶石 而讓玩家賺寶石方法 少的可憐（2）、食物 花和喚起圖騰都坑人 猶其以花能量石超坑殺 寵物進級所需食物也最坑殺,2018年3月22日,1
609,要我更新卻更新後進不去，這到底是不想給人玩了吧,2018年3月22日,3
613,限時寵機率低到爆，客服回應的只有滿滿的官腔，從期待等到落空，無言。,2018年3月22日,1
619,華碩平板於今日更新後頭貼彩蛋部分並無更新到5-8,2018年3月22日,1
642,爛，一直召喚不到限時寵，機率到底是調到多低??????,2018年3月22日,1
646,華碩平板於今日更新後頭貼彩蛋部分並無更新到5-8,2018年3月22日,1
677,很好玩，都好可愛，可是需求鑽石都太高了，有點累累了。,2018年3月22日,4
732,中寵率超低，已經連三次抓不到，準備棄坑中....,2018年3月22日,4
757,希望鑽石??多一點,2018年3月22日,4
758,叫我更新卻無法更新,2018年3月22日,4
759,希望鑽石可以比較好賺,2018年3月22日,4
605,玩過的遊戲中。是最喜歡的。可以自己設計王國擺設。,2018年3月23日,5
620,影片的問題可以趕快處理嗎？不然就不要給人看啊,2018年3月23日,1
606,有時候打開都從1%開始進，等到100%了，還是進不去，不管關網再開，還是重新下載都不給登，到底還給不給人玩啊,2018年3月24日,1
610,某些帳號限時寵孵一堆，某些帳號是一隻也孵不出來，會不會太誇張了，什麼也孵不出來還要玩什麼？,2018年3月24日,1
617,超難登入遊戲，一直出現資料錯誤~ 玩的很無力感(〒︿〒),2018年3月24日,1
645,更新之後就無法進入遊戲了,2018年3月24日,1
649,稀有寵直接被吃掉科科,2018年3月24日,1
608,2顆星：很用心設計角色，但是能收集鑽石的速度太慢了。原本只想投1顆星：為什麼會一直要重登？！遊戲可以做改善的回覆嗎？有時會無法登入!!,2018年3月25日,2
624,又開始了！！看廣告都會跳出遊戲或卡機!!很討厭欸?.??,2018年3月25日,1
627,程式會一直變大，佔用許多空間，要重新刪除再安裝，才會釋放空間，是否廣告影片佔用了呢？,2018年3月25日,2
662,一直閃退，無法登入,2018年3月25日,3
667,為什麼我現在無法進入遊戲？,2018年3月25日,5
614,現在完全進不去啊，好不容易進度條跑完了結果跳一個出現異常，然後閃退，根本不能開，已經很多次了,2018年3月26日,1
618,更新完之後1％到100％之後都還進不去，是到底要不要給人玩阿,2018年3月26日,1
632,剛剛更新又進不去，請趕快改善 Apple平板依舊沒辦法更新請改善,2018年3月26日,2
635,都有提示玩法，不錯！但是玩到8級了，為什麼沒有發點數？！而且，最近是換公司嗎？三天內強迫重複下載很多次！！！顯示下載資料有誤？？？爛透了！！！很煩耶！一直浪費玩家時間！！！再無改進，怒刪！！！,2018年3月26日,2
661,去別人家會閃退,2018年3月26日,2
653,看影片縮短時間常會重新啟動遊戲,2018年3月27日,4
659,最近常常閃退 有點討厭。。,2018年3月27日,3
666,為什麼會一直跳出來啊！,2018年3月27日,3
675,為什麼活動中，需要用影片來觀看的部分我都不能??完全跑不出來，一點就累個了＝＝,2018年3月27日,4
676,不錯玩,2018年3月27日,5
639,我想要問你們這個優惠券要怎麼使用麻煩可以處理一下嗎謝謝,2018年3月28日,3
663,最近常常閃退！或是登不進去,2018年3月28日,5
673,角色可愛~   無法獲得紅寶石 （完成任務未獲得）,2018年3月28日,4
674,為什麼有時後都不能買棲息地？,2018年3月28日,2
648,今天登入一直不能控制,2018年3月29日,1
602,為什麼這幾天整天網路都說不順狀況下，工作團隊是怎樣，也不趕快維護，讓玩家可以順順利利進行遊戲，活動如何達成目標？影響玩家也無補償的動作，這客服已無客服實在的服務了嗎？還是已經在擺爛了嗎？,2018年3月30日,1
672,好玩～(≧?≦),2018年3月30日,5
603,讓人想放棄了，用Wi-Fi遊戲進不去，用手機的網路很耗流量，請改進,2018年3月31日,1
622,無法開啟??登不進去可以處理一下嗎玩很久了??,2018年3月31日,1
651,看個廣告就閃退，,2018年3月31日,1
671,寶石獎勵都太少了,2018年3月31日,5
616,該說line的遊戲也是很厲害 也就只有line的遊戲會每一個都被罵的很悽慘 也從來不看這裡的留言 line的遊戲最難玩 沒有之一,2018年4月1日,1
631,進入遊戲的等待時間太久了，可以麻煩調整一下嗎。,2018年4月1日,3
633,為何這幾天都這樣？ 登入10幾分鐘還無法登入成功？ 是不是要跟消消樂一樣的命運啊？！,2018年4月1日,3
670,蠻不錯的,2018年4月1日,4
621,最近 看廣告 常會跳掉 還有 遊戲佔的容量很大,2018年4月2日,1
660,好友一直進不去，一直跳出，爛,2018年4月2日,1
625,現在是怎樣!!一看廣告就退出..要不就在那轉轉轉.又不敢重新下載..重下載就又會當大半天不能進..是叫人怎麼玩下去,2018年4月4日,3
665,能否提示怎麼升級成神聖烏法魯啊,2018年4月4日,3
623,這幾天都進不去遊戲一只說我的遊戲資源錯誤不然就是進去後又閃退 這樣活動根本不能完成可以改善嗎？不然就要棄坑了,2018年4月5日,1
638,現在是怎樣?睡前都還好好..一覺醒來..手機跟平板都不能進..看官網FB也沒有維修公告丫..是怎麼回事!!??這樣一直進不去是叫人怎麼解任務,2018年4月5日,2
652,雖然還不錯玩，但常常出現loading.....一直進不去，真的很討厭,2018年4月5日,3
654,又無法進入遊戲了,2018年4月5日,2
669,Good,2018年4月5日,5
604,請問土地可以再多闊充幾個？     裝飾品抽了沒地方擺設可以重視一下這問題？寵物土地可以別限制？很多寵物即使土地升等到最高級也還是沒有土地可以放   叫我如何再消費呢沒空間嘛,2018年4月6日,5
612,名字變英文我不喜歡快變回來而且登入很難登,2018年4月7日,1
634,最近一直卡都在轉圈圈，不能更新好一點嗎？怎麼點怎麼卡，小朋友快不想玩了!,2018年4月7日,2
636,有些任務我明明就解完了 但任務都沒有解到  能盡快處理嗎？抽獎機率也很低 膠囊抽獎都不知道抽了多少次 依舊沒有獲得想要的烏法魯 要不是我無聊才不想玩這個,2018年4月7日,3
637,最近遊戲一直不斷在重新下載，好不容易等待累格完了，又是出現「檔案下載錯誤」需重下載，唉！原本可愛的遊戲是每天必進去了，如今變得令人失望透了，系統也是常公告維護，為何會越維護更不穩呢？,2018年4月7日,2
668,還可以,2018年4月7日,3
657,一直進不去是怎樣,2018年4月8日,5
611,這次的活動太誇張了吧 有的人抽到好幾隻，有的人幾分沒過5000就都抽到，我10000多幾分，花了400多鑽石，既然連一支都沒有，這比例也太誇張了吧,2018年4月9日,1
656,最喜歡烏法魯了.好多可愛的寵物跟飛龍.真是太美太酷了^^ 之前因手機內存只有16G+記憶卡16G.越玩資料越多.最後卡到無法玩...換內存32G新手機之後.玩起來就很順.不卡.也不再當機或閃退了.手機還是不要放太多影照片或遊戲APP.玩遊戲會比較順.一支塞滿內存的手機.問題會很多@.@,2018年4月10日,5
664,根本就是要讓人花錢的遊戲,2018年4月10日,2
530,看到頭幾個玩家留言，全都是我的心聲：系統有問題進不去、沒機率配過百次都配不出、配到不想繼續玩了。,2018年4月11日,3
548,不是不好玩可是一直進不去一直跳出系統有問題不然就是網路有問題，到底是給不給玩，已經幾天了進不去就是進不去什麼叫下載資源錯誤啊！到底,2018年4月11日,1
549,浪費非常多的時間在載入遊戲上~而且可以一整晚都一直顯示資源錯誤~本來還有一天時間可以召喚看看活動寵~結果一直登入不進去~有時間等於沒時間~許願球和幸運卷有等於沒有一樣爛透了~,2018年4月11日,1
589,建議增加合成必中次數，遙遙無期會讓玩家不想繼續玩。,2018年4月11日,4
596,無言以對,2018年4月11日,3
598,好難喔！,2018年4月11日,5
615,才更新完，要看影片又閃退，如果不讓人看影片拿獎勵，就不要用這種方式來吸引人去看影片，真是爛的可以，佔用空間，還浪費時間??????,2018年4月11日,1
630,連線有點慢，有時玩到一半當機或螢幕全黑。 不好合成，能源不易取，難擴充與增建。,2018年4月11日,3
561,每次更新後都會好幾天進不去,2018年4月12日,1
566,更新完進入遊戲完全不能動是在更新好玩的嗎？,2018年4月12日,3
567,更新之後變得很慢，而且遊戲一直錯誤！,2018年4月12日,1
584,請問時間縮小廣告怎麼就跳出了請改善可以嗎!,2018年4月12日,1
586,遊戲一直閃退要不然就是要一直叫我重開 根本就進不去！！！,2018年4月12日,3
594,遊戲登入的時間實在太慢了。。。,2018年4月12日,2
597,更新後，登入會彈開，希望能快點處理好,2018年4月12日,4
628,重複的機率可以不要這麼高，好煩喔！都配不到想要的！,2018年4月12日,4
658,不錯玩,2018年4月12日,5
629,玩了3年，建議新玩家先上網看下攻略！社團或論壇很多好心前輩會解答的很詳細。??????,2018年4月13日,5
582,等待載入遊戲時間長，又會消耗網站連線頻寬。,2018年4月14日,1
599,好玩,2018年4月14日,5
655,很好玩,2018年4月14日,5
562,請幫忙解決近日遊戲所發生的閃退和顯示載入遊戲發生錯誤的問題,2018年4月15日,1
574,更新以後就無法進入遊戲，也太爛了吧！,2018年4月16日,1
573,完全無法登入遊戲，麻煩請改善,2018年4月18日,1
581,"★剛剛只是把「暖暖 的棲息地」點了「保管」按鈕後，竟然完全不見了！！ 本應該是要回到背包裡的，但就這麼消失了，所以還請您們改回來，謝謝。 1. 
(謝謝，中文版回來了！)請問為什麼我更新之後，我 「原本是 中文版的」但現在烏法魯的名稱都變成英文了...，請幫忙改回中文來！謝謝囉～ ^ ^ 2. 
有回應到問題，不錯喔～ ^ ^ 2.「2週年活動」，找出 ""派對布帕""，可是 在時間倒數計時的時候根本就沒出現啊！ 晚上 出現後，點 ""它"" 
了卻被告知『資料錯誤 什麼的』，有問題喔 !! !! = = 3.今天已多次要開啟進遊戲時，一直跳出 登入失敗，您們系統看來不是很穩定喔！ = = 
4.一開啟 app 就會馬上閃退自行關閉，請問這是怎麼了？ 5.為什麼我進入遊戲時，偶爾會出現「有相同帳號從別處登入」的情況？ 我是被盜帳號了嗎？ 
還是您們內部的問題？ Why do I get the warning of ""my account signed in from other 
place"" when I open the app??? = =",2018年4月18日,1
553,"其實我很想問…貴公司有在看我們大家的回覆嗎？還是他們只會收錢（購鑽石）+新活動，因為我私訊他們的粉絲頁過了十天左右吧，我的問題中就沒人回覆 
但會粉絲頁會跟大家說更新時間，貴公司是選擇性看留言嗎？",2018年4月20日,1
563,一直出現下載資源錯誤，不給玩,2018年4月20日,1
524,我在扣一顆星，每次合成的時候想要縮短時間看免費影片看到結束就是閃退到原本畫面要在重新一次，剛剛一直都是這樣重複在重複，網路沒問題手機顯卡或是記憶卡都還是空很多，能不能改散啊，要每次玩的人要一直問才去改散嗎？或是都不看玩家的留言去做更改？,2018年4月21日,2
575,爛，登遊戲登那麼久還登不進去,2018年4月21日,1
564,登不進,2018年4月22日,1
595,??????????????????????????????????????,2018年4月22日,5
626,??????????????????????????????????????,2018年4月22日,5
543,"每次要看影片縮短召喚時間，一直閃退不然就是影片跑不出來，這樣搞玩家有比較好玩嗎？ 只想著要賺玩家的錢，也不願意去做改善 只有一個字可言，就是 “爛” 
越玩越生氣??",2018年4月23日,1
697,製造招喚石還有動物們合配的時間動不動就好幾個小時，寶石又送的少，要解任務的金額又高，我們解任務的錢又少，沒什麼耐心的，應該玩不下去。,2018年4月23日,2
528,好友問題:我很喜歡這個遊戲但是可以增加遊戲內部可以刪除line好友但是要以不會刪除自己的line友這樣一來也不用強制我們去刪除line好友,2018年4月24日,3
590,常常進不去是怎樣???半夜也一直跳掉,2018年4月24日,3
593,還不錯玩,2018年4月25日,5
560,一直錯誤!!!!請問要玩什麼!!!!錯誤到都想刪遊戲了！,2018年4月26日,1
565,進不去等於浪費時間,2018年4月26日,2
583,機率低到不行，禮物房還更改布布出現的機率，真令人噁心,2018年4月26日,1
520,之前魔法抽卡連抽了11次，給了2顆布萊爾，其他的都是x之帕布跟雪球裝飾品，解任務的滑雪場就是不給，會不會太超過了，騙錢也要有個限度吧？這次的禮物房硬是用太陽徽章寵卡我3天，還騙走一堆鑽石加速生產寵，什麼召喚台提高機率，都是騙人的，越是用越不給指定的寵，我受夠了你們這家騙子公司，刪遊戲棄養，再也不要被你們這樣糟蹋自己了。,2018年4月28日,1
587,活動任務拿不到就算了，召喚出任務要的布布也沒有過關，到底是要召喚那一隻呀,2018年4月28日,2
592,很好可是我希望 很容易就可以得到黑龍,2018年4月28日,5
550,禮物房真的是吃相難看，每次都是要花一堆鑽的任務，好不容易等一天換掉抽五次獎任務，結果又還是要抽指定物品，要不要乾脆改成鑽石房啊?_?,2018年4月29日,1
559,以經招四天了但還是不出來，你要人家玩，也應該給人一點動力，這樣怎麼玩的下去，不太想玩,2018年4月29日,2
591,真的好好玩,2018年4月29日,5
556,活動到現在幾天了一個印章都配不出來，夠扯，玩那麼久了活動的機率越改越離譜，還在之前就看清沒在花錢買鑽,2018年4月30日,1
557,很爛的遊戲!禮物房5、6天根本配不到印章，拼圖也是!不想經營就明說嘛！幹嘛耍玩家!剛玩的趕快刪遊戲吧！飯店怕人吃、遊戲怕給寶!倒ㄅ!,2018年5月1日,1
558,常?無法登錄(今天完全掛點)，無法正常登入，所有的任務根本無法完成，所有任務的最終神獸都是國王新衣級的神獸(永遠無法獲得),2018年5月1日,3
572,常常出現系統錯誤訊息，等到很火大,2018年5月1日,1
577,無法登入,2018年5月1日,1
585,越來越爛的遊戲，布布配了四天，死都配不到，任務一直卡在那過不了,2018年5月1日,1
588,大致上整體還不錯，只是為何神奇蛋的魔法杖不能點選？魔法杖已到達上限但仍無法敲擊神奇蛋,2018年5月2日,4
555,各種活動任務不斷要人買鑽抽轉蛋，廣告大量植入也就算了，畢竟遊戲商本來就是以營利為目的。但是一個太陽印章卡了一個星期實在是不能忍，兩個召喚臺+許願珠+幸運卷全開，標的物也不是稀有那隻，還是召不到指定寵會不會太誇張，後續任務完全開不了，是逼人放棄活動還是想讓玩家刪遊戲？,2018年5月3日,2
527,每次點選廣告要縮短時間，廣告總是跳掉，畫面就停頓，死機，更新依然無效，其他遊戲的廣告機制就沒有這些問題，登入遊戲的時間與畫面跳轉時間也過長，玩此款遊戲已經將近3年，狀況這麼多，考慮刪除了,2018年5月5日,3
541,從4月26號活動開始到今天5月6號了！太陽不給就是不給，貴遊戲要調機率也該有個限度吧！會不會太誇張，從今年1月1號開始所有配新寵的活動沒有一次有配到，就連期限過了無獎勵照樣配不到，請問！那這樣玩這遊戲還有什麼意思？配寵配不到，翻牌寵拿不到，禮物房不給進，是玩身體健康的膩?誇張也該有個極限?,2018年5月5日,1
568,因為現在都進不去,2018年5月5日,1
569,一直無法進入，每次都要等很久，何時才能改善,2018年5月5日,2
571,我都進不去，完全沒辦法完成7天任務,2018年5月5日,2
579,整天幾乎都在跳出視窗 遊戲更新後也沒有任何改善,2018年5月7日,1
580,怎麼又不能玩了 一直進不去 又一直顯示線路忙碌中,2018年5月7日,3
544,為什麼一直無法登入遊戲，叫玩家要怎麼玩啊！誰能告訴我如何解決這個問題啊！,2018年5月8日,1
551,用廣告來抵用鑽石是很好， 但是有時候播完廣告，卻沒有效果。 重開遊戲一樣沒用 看了N遍廣告，真讓人生氣,2018年5月8日,3
552,小孩未經家長確認密碼可隨意誤操作購買寶物或點券，申請退費，商家未確實快速並積極提供退費服務，已經與google申訴，請商家盡快提供協助退款服務,2018年5月8日,1
570,為什麼一直無法登入遊戲，叫玩家要怎麼玩啊！誰能告訴我如何解決這個問題啊！,2018年5月8日,1
522,看影片想減少1小時半的時間，結果看完了說發生錯誤，根本沒有減少時間...,2018年5月9日,2
531,真爛的更新，從上次更新後就完全無法玩，你們的遊戲小組到底有沒有在處理啊真爛,2018年5月9日,1
546,很好玩??,2018年5月9日,5
576,時常卡在載入畫面無法進入遊戲,2018年5月9日,3
532,無法進入程式，無法玩，只好移除。LINE的招牌被烏法魯砸了。大負評。,2018年5月10日,1
534,更新完無法進入遊戲,2018年5月10日,2
538,可以不要廣告完就閃退嗎,2018年5月10日,1
554,為何更新了卻無法繼續完?,2018年5月10日,3
578,很難達成活動,2018年5月10日,1
483,快點改善啦！越更新越爛馬的要不要給人玩啊！不給人玩就不要做啊！三天都放在那都不動還是沒進去啊！以後不要在更新了啦爛死了!!!!不只浪費時間等以前還把時間花在你們身上爛真的爛爛死了,2018年5月11日,1
